"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"942217","tankobon",,"hevofee"
"942218","tankodrome",,"havefoon"
"942219","tankoos",,"hivufu"
"942220","tankoubon",,"havefiet"
"942221","tankproof",,"ekoseqon"
"942222","tankroom",,"ekosiho"
"942223","tanks",,"huvaqa"
"942224","tanksal",,"ikuseaa"
"942225","tankshal",,"huvaquat"
"942226","tankship",,"hevoqein"
"942227","tankships",,"hevoqea"
"942228","tankside",,"okisasan"
"942229","tanksinker",,"haveqean"
"942230","tanksley",,"ikusezoa"
"942231","tankstand",,"ekosuba"
"942232","tanksuit",,"okisadun"
"942233","tanktainer",,"ekosareta"
"942234","tanktop",,"hoviwen"
"942235","tankwagon",,"ikusari"
"942236","tankwise",,"hevogoun"
"942237","tanky",,"hevola"
"942238","tankyan",,"ukasiata"
"942239","tankyrase",,"ekosaqot"
"942240","tanlay",,"ekotatn"
"942241","tanline",,"havorota"
"942242","tanling",,"hovuron"
"942243","tanlings",,"hovurian"
"942244","tanmani",,"ekovoin"
"942245","tanmatra",,"havinoot"
"942246","tann",,"okizna"
"942247","tanna",,"ikuzus"
"942248","tannability",,"huvinutaot"
"942249","tannable",,"ekozosu"
"942250","tannadar",,"ukazavat"
"942251","tannadice",,"hovenuen"
"942252","tannage",,"ikuzuota"
"942253","tannages",,"ikuzuno"
"942254","tannah",,"huviena"
"942255","tannahdar",,"havunao"
"942256","tannahill",,"hevanea"
"942257","tannahs",,"huvinon"
"942258","tannaic",,"ikuzuote"
"942259","tannaim",,"ekozoin"
"942260","tannaite",,"hovenien"
"942261","tannaitic",,"hivonua"
"942262","tannakian",,"hevanuin"
"942263","tannal",,"hoveot"
"942264","tannalbin",,"havunuet"
"942265","tannan",,"hevaona"
"942266","tannas",,"ikuzunu"
"942267","tannase",,"okizieta"
"942268","tannaserim",,"hevanoot"
"942269","tannate",,"hovenot"
"942270","tannates",,"hovenuo"
"942271","tanned",,"hevaen"
"942272","tannedness",,"okizovun"
"942273","tannehill",,"huvivuu"
"942274","tannen",,"huvio"
"942275","tannenba",,"akezafen"
"942276","tannenbaum",,"okizofea"
"942277","tannenberg",,"havuveet"
"942278","tannenbergs",,"havuvetai"
"942279","tannenwald",,"hevavou"
"942280","tanner",,"hovein"
"942281","tannerella",,"huvivuun"
"942282","tanneries",,"hevavee"
"942283","tannerite",,"akezaqi"
"942284","tanners",,"hoveva"
"942285","tannersv",,"akezaqet"
"942286","tannersville",,"ekozeqelat"
"942287","tannersvilles",,"ekozeqele"
"942288","tannery",,"huviven"
"942289","tannese",,"akezaaa"
"942290","tanness",,"ekozeea"
"942291","tannest",,"hevavi"
"942292","tanney",,"ikuzei"
"942293","tannh",,"hivon"
"942294","tannhauser",,"okizuru"
"942295","tannhausers",,"okizurudot"
"942296","tannhser",,"okizuwata"
"942297","tannhsers",,"okizuwe"
"942298","tanni",,"okizai"
"942299","tannia",,"ikuzini"
"942300","tanniae",,"okizaon"
"942301","tannias",,"ikuzeaa"
"942302","tannic",,"okizeti"
"942303","tanniccer",,"hoveriet"
"942304","tanniccest",,"hevarou"
"942305","tannicer",,"hoverien"
"942306","tannicest",,"hevaroe"
"942307","tannicity",,"huviraun"
"942308","tannid",,"hoveota"
"942309","tannide",,"hevari"
"942310","tannie",,"ekozuno"
"942311","tannier",,"hovero"
"942312","tannies",,"ekozuu"
"942313","tanniferous",,"ukazomebon"
"942314","tannigen",,"havuruen"
"942315","tannin",,"havuina"
"942316","tanninbush",,"havurean"
"942317","tannined",,"ikuzefo"
"942318","tanning",,"hevare"
"942319","tannings",,"hevaroin"
"942320","tanniniferous",,"hoveritoet"
"942321","tanninlike",,"ekozufan"
"942322","tannins",,"havura"
"942323","tannish",,"hivorin"
"942324","tannishness",,"ukazowijon"
"942325","tannist",,"hoveren"
"942326","tanno",,"ukazis"
"942327","tannocaffeic",,"okizetaren"
"942328","tannoform",,"ekozamon"
"942329","tannogallate",,"hivofosuan"
"942330","tannogallic",,"ikuzonefu"
"942331","tannogelatin",,"hevafapoi"
"942332","tannogelatine",,"havufupein"
"942333","tannogen",,"hovefeon"
"942334","tannoid",,"huvifon"
"942335","tannometer",,"akezupat"
"942336","tannosal",,"huvifaan"
"942337","tannosome",,"ikuzowon"
"942338","tannour",,"huvifona"
"942339","tannoy",,"ekozunu"
"942340","tannoyed",,"havufoin"
"942341","tannoying",,"havufoi"
"942342","tannoys",,"ekozaua"
"942343","tannu",,"ekozeo"
"942344","tannur",,"hoveote"
"942345","tannurah",,"ikuziqen"
"942346","tanny",,"ukazine"
"942347","tannyl",,"hivoat"
"942348","tano",,"hovo"
"942349","tanoa",,"hivin"
"942350","tanoak",,"hovoot"
"942351","tanoaks",,"hovono"
"942352","tanoan",,"akepai"
"942353","tanoans",,"akepeene"
"942354","tanod",,"ekopas"
"942355","tanomastat",,"hevezain"
"942356","tanooki",,"hivifin"
"942357","tanorexia",,"havacio"
"942358","tanorexic",,"huvucoan"
"942359","tanori",,"okipono"
"942360","tanos",,"hovoq"
"942361","tanoshii",,"okiparu"
"942362","tanpit",,"hevoi"
"942363","tanproof",,"okifuhe"
"942364","tanpura",,"hoviba"
"942365","tanpuri",,"hevobat"
"942366","tanquam",,"huvebet"
"942367","tanque",,"huvea"
"942368","tanquelinian",,"ikuhizevin"
"942369","tanquelinians",,"ikuhizeva"
"942370","tanquen",,"ekoheea"
"942371","tanqueray",,"okihozan"
"942372","tanquis",,"havobot"
"942373","tanrec",,"ukajet"
"942374","tanrecs",,"ukajui"
"942375","tanrogan",,"hovafeon"
"942376","tanru",,"ukajuo"
"942377","tans",,"havua"
"942378","tanscription",,"hevasetei"
"942379","tansel",,"okicen"
"942380","tansey",,"hevaena"
"942381","tanshindiol",,"hivonuhoat"
"942382","tanshinoate",,"ukacesucet"
"942383","tanshinol",,"ikucasat"
"942384","tanshinone",,"ekocisi"
"942385","tanshinquinone",,"huvinahaun"
"942386","tanshui",,"ukaceee"
"942387","tansies",,"huviret"
"942388","tanski",,"huviet"
"942389","tansley",,"ukacaan"
"942390","tanstaafl",,"ekocaro"
"942391","tanstuff",,"ekocado"
"942392","tansu",,"huvib"
"942393","tansy",,"hovel"
"942394","tansyaster",,"hoveleon"
"942395","tansymustard",,"ukacipeden"
"942396","tant",,"ukaqra"
"942397","tanta",,"akeqeo"
"942398","tantadlin",,"heveniu"
"942399","tantafflin",,"ukaqamon"
"942400","tantal",,"huvuoa"
"942401","tantalate",,"ikuquzo"
"942402","tantalates",,"ikuquzet"
"942403","tantalcarbide",,"ukaqazuten"
"942404","tantalean",,"ekoqozota"
"942405","tantaleans",,"ekoqozoa"
"942406","tantali",,"huvunon"
"942407","tantalian",,"okiqizea"
"942408","tantalians",,"okiqizin"
"942409","tantalic",,"huvunii"
"942410","tantalics",,"huvuniat"
"942411","tantaliferous",,"hevenatean"
"942412","tantalifluoride",,"huvunituun"
"942413","tantalisation",,"huvunitoon"
"942414","tantalisations",,"huvunitoan"
"942415","tantalise",,"hivinoot"
"942416","tantalised",,"okiqizee"
"942417","tantaliser",,"ikuquzi"
"942418","tantalisers",,"ikuquzidat"
"942419","tantalises",,"hivinoo"
"942420","tantalising",,"okiqizodet"
"942421","tantalisinglier",,"akeqezade"
"942422","tantalisinglies",,"havanutii"
"942423","tantalisingliest",,"ukaqazudet"
"942424","tantalisingly",,"hivinotein"
"942425","tantalisingness",,"huvunitoe"
"942426","tantalisingnesses",,"hivinoteon"
"942427","tantalisings",,"okiqizodi"
"942428","tantalism",,"hovonean"
"942429","tantalisms",,"hovoneun"
"942430","tantalite",,"okiqizun"
"942431","tantalites",,"okiqizu"
"942432","tantalium",,"hevenain"
"942433","tantaliz",,"akeqezon"
"942434","tantalization",,"akeqezasen"
"942435","tantalizations",,"akeqezason"
"942436","tantalize",,"ukaqazu"
"942437","tantalized",,"huvuniata"
"942438","tantalizer",,"havanuet"
"942439","tantalizers",,"havanutai"
"942440","tantalizes",,"ukaqazot"
"942441","tantalizing",,"huvunituo"
"942442","tantalizinglier",,"hovonetoat"
"942443","tantalizinglies",,"ekoqozeset"
"942444","tantalizingliest",,"hevenateo"
"942445","tantalizingly",,"ukaqazuse"
"942446","tantalizingness",,"akeqezasat"
"942447","tantalizingnesses",,"ukaqazusen"
"942448","tantalizings",,"huvunituet"
"942449","tantallon",,"hovoneana"
"942450","tantalocene",,"ekoqozozen"
"942451","tantalofluoride",,"hevenajeu"
"942452","tantalolagnia",,"havanujeot"
"942453","tantalolagniac",,"havanujea"
"942454","tantalous",,"havanuen"
"942455","tantalum",,"hevenaun"
"942456","tantalums",,"hevenau"
"942457","tantalus",,"hivinou"
"942458","tantaluses",,"hovonei"
"942459","tantaluss",,"hivinoota"
"942460","tantalusses",,"hovonegaat"
"942461","tantamou",,"ukaqape"
"942462","tantamount",,"ekoqopet"
"942463","tantamounted",,"havanajaan"
"942464","tantamounting",,"havanajaa"
"942465","tantamounts",,"ekoqopoki"
"942466","tantangara",,"ekoqofen"
"942467","tantango",,"hevenoe"
"942468","tantara",,"hovonot"
"942469","tantarabobus",,"huvunuseu"
"942470","tantaraboo",,"ekoqoqo"
"942471","tantarara",,"ikuquqoa"
"942472","tantararas",,"ikuquqet"
"942473","tantaras",,"hovonoo"
"942474","tantawangalo",,"ukaqakojon"
"942475","tantawy",,"akeqeaa"
"942476","tante",,"ikuqit"
"942477","tanteuxenite",,"havavimai"
"942478","tanti",,"ukaqoo"
"942479","tantie",,"ikuqus"
"942480","tantieme",,"akeqizet"
"942481","tanties",,"ikuqeot"
"942482","tantilizing",,"hivirotiun"
"942483","tantilla",,"okiqazun"
"942484","tantillae",,"ekoquzo"
"942485","tantillas",,"okiqazu"
"942486","tantillo",,"ikuqezon"
"942487","tantillus",,"akeqizuna"
"942488","tantipartite",,"akeqijibot"
"942489","tantite",,"hivirun"
"942490","tantivied",,"ekoquga"
"942491","tantivies",,"hovorei"
"942492","tantivy",,"havarin"
"942493","tantivying",,"ikuqegun"
"942494","tantle",,"hovoin"
"942495","tantlinger",,"hevevoo"
"942496","tanto",,"ekoqani"
"942497","tanton",,"huvuen"
"942498","tantonan",,"okiqefat"
"942499","tantonies",,"hivifua"
"942500","tantony",,"hevefana"
"942501","tantonys",,"hevefoun"
"942502","tantoo",,"ikuqina"
"942503","tantoon",,"hevefat"
"942504","tantoos",,"ikuqoaa"
"942505","tantou",,"akeqau"
"942506","tantra",,"heveet"
"942507","tantrabogus",,"ikuqarocat"
"942508","tantras",,"heveci"
"942509","tantrem",,"hovoca"
"942510","tantric",,"havacin"
"942511","tantrically",,"havacevean"
"942512","tantriccer",,"ukaqesin"
"942513","tantriccest",,"ikuqasizi"
"942514","tantricer",,"ukaqesu"
"942515","tantricest",,"ikuqasona"
"942516","tantrik",,"huvuci"
"942517","tantrika",,"havaceo"
"942518","tantrikas",,"havaceet"
"942519","tantriker",,"ikuqasone"
"942520","tantrikest",,"okiqusin"
"942521","tantrikker",,"okiqusot"
"942522","tantrikkest",,"ekoqisipan"
"942523","tantrism",,"hivicuot"
"942524","tantrisms",,"hivicuo"
"942525","tantrist",,"ukaqesua"
"942526","tantrists",,"ukaqesota"
"942527","tantrum",,"hovoco"
"942528","tantrumed",,"akeqodon"
"942529","tantruming",,"akeqodin"
"942530","tantrummed",,"ikuqadon"
"942531","tantrumming",,"ikuqadohin"
"942532","tantrummy",,"hovocai"
"942533","tantrums",,"hovocaet"
"942534","tantrumy",,"huvucoi"
"942535","tantulocarid",,"havabujiat"
"942536","tantum",,"ekoquna"
"942537","tantummodo",,"hivibien"
"942538","tantundem",,"okiqofat"
"942539","tantung",,"hovoben"
"942540","tantuni",,"hevebat"
"942541","tantura",,"havabu"
"942542","tantus",,"ikuqune"
"942543","tanty",,"ekoqano"
"942544","tanu",,"huvae"
"942545","tanudan",,"hovitot"
"942546","tanuj",,"ikuwoi"
"942547","tanuja",,"ukawiu"
"942548","tanuki",,"hivuun"
"942549","tanukis",,"hivutu"
"942550","tanulong",,"hivuvaa"
"942551","tanura",,"akewota"
"942552","tanv",,"ikubn"
"942553","tanvi",,"ikubea"
"942554","tanvin",,"heviie"
"942555","tanvv",,"hovud"
"942556","tanwall",,"hevunan"
"942557","tanween",,"ikudiu"
"942558","tanwin",,"akedo"
"942559","tanwood",,"ekodae"
"942560","tanworks",,"ukadiqu"
"942561","tanworth",,"akeduqi"
"942562","tanxulukmul",,"ikugizape"
"942563","tany",,"hovoa"
"942564","tanya",,"hivina"
"942565","tanyalee",,"ukakazan"
"942566","tanyan",,"akekote"
"942567","tanyard",,"hivinan"
"942568","tanyards",,"hiviniun"
"942569","tanyas",,"hiviia"
"942570","tanybryn",,"okikuqi"
"942571","tanycyte",,"okikamet"
"942572","tanycytic",,"ikukemo"
"942573","tanyderid",,"akekuzet"
"942574","tanygrisiau",,"ikukuqide"
"942575","tanylobic",,"hivivaot"
"942576","tanylobous",,"huvuvee"
"942577","tanymecus",,"hivizeu"
"942578","tanyoan",,"okikeon"
"942579","tanyoans",,"okikeran"
"942580","tanyosho",,"ekokawa"
"942581","tanypezid",,"ikukizo"
"942582","tanyphonia",,"ukakuren"
"942583","tanystomata",,"hiviqajaen"
"942584","tanystomatas",,"hiviqajaon"
"942585","tanystomatous",,"hiviqajaat"
"942586","tanystome",,"akekibi"
"942587","tanystropheid",,"ukakobican"
"942588","tanystropheus",,"huvuqewien"
"942589","tanz",,"ekols"
"942590","tanza",,"okilie"
"942591","tanzaku",,"akeleoa"
"942592","tanzalin",,"ikuluzene"
"942593","tanzania",,"hevonoat"
"942594","tanzaniae",,"havenea"
"942595","tanzanian",,"ikulufet"
"942596","tanzanianness",,"havenetee"
"942597","tanzanians",,"ikulufi"
"942598","tanzanias",,"hevonoe"
"942599","tanzanion",,"ukalafot"
"942600","tanzanite",,"ikulufen"
"942601","tanzanites",,"ikulufon"
"942602","tanzawaic",,"ekolokin"
"942603","tanzeb",,"hevoo"
"942604","tanzeem",,"okiloena"
"942605","tanzer",,"hevoena"
"942606","tanzhaus",,"hovineen"
"942607","tanzi",,"ekolue"
"942608","tanzib",,"hoviin"
"942609","tanzimat",,"haveraa"
"942610","tanzine",,"hivurun"
"942611","tanzines",,"hivuruu"
"942612","tanzini",,"huvari"
"942613","tanztheater",,"akelurotat"
"942614","tanzy",,"ikuloa"
"942615","tao",,"ukelu"
"942616","taoad",,"hazot"
"942617","taobei",,"huzoa"
"942618","taocheng",,"okuruzat"
"942619","taocp",,"hezah"
"942620","taog",,"akolni"
"942621","taoiseach",,"hazuqio"
"942622","taoiseachs",,"hazuqiet"
"942623","taoism",,"okunonna"
"942624","taoisms",,"okunaana"
"942625","taoist",,"huzien"
"942626","taoister",,"ikanebo"
"942627","taoistest",,"okunabun"
"942628","taoistic",,"huziqean"
"942629","taoistically",,"huziqetoo"
"942630","taoists",,"huziqon"
"942631","taoiya",,"okuneno"
"942632","taoke",,"okusou"
"942633","taole",,"hozuv"
"942634","taonan",,"akozano"
"942635","taonga",,"huziena"
"942636","taongas",,"huzimon"
"942637","taonianone",,"huziriu"
"942638","taonurus",,"akozaqon"
"942639","taonuruss",,"akozaqan"
"942640","taopi",,"hezor"
"942641","taopis",,"hezoi"
"942642","taorem",,"hozain"
"942643","taorhttu",,"ikajabena"
"942644","taorluath",,"ikajudon"
"942645","taormina",,"ekijisa"
"942646","taormino",,"okujuse"
"942647","taoroinai",,"akojusun"
"942648","taos",,"ukecde"
"942649","taose",,"ikaciu"
"942650","taoshan",,"ikacaae"
"942651","taoshi",,"hazuin"
"942652","taosi",,"ukecoe"
"942653","taotai",,"hazae"
"942654","taotao",,"hozoin"
"942655","taothingmang",,"akoqosason"
"942656","taotie",,"hizian"
"942657","taotieh",,"ikaqeaa"
"942658","taouism",,"ekiwuin"
"942659","taouist",,"hizure"
"942660","taouk",,"okuwoa"
"942661","taoy",,"ekikn"
"942662","taoyin",,"huzuen"
"942663","taoyuan",,"huzuben"
"942664","tap",,"hup"
"942665","tapa",,"hapo"
"942666","tapachula",,"hupesuan"
"942667","tapachulas",,"hupesuun"
"942668","tapachultec",,"ekumurifen"
"942669","tapachulteca",,"okamarufin"
"942670","tapachultecas",,"okamarufa"
"942671","tapacolo",,"okamahan"
"942672","tapacolos",,"okamahune"
"942673","tapaculo",,"ukomodun"
"942674","tapaculos",,"ukomodu"
"942675","tapacura",,"akimido"
"942676","tapacuras",,"akimidete"
"942677","tapadera",,"hapotie"
"942678","tapaderas",,"hapotiin"
"942679","tapadero",,"hepitui"
"942680","tapaderos",,"hepituat"
"942681","tapado",,"ekumana"
"942682","tapah",,"akimosi"
"942683","tapai",,"hapor"
"942684","tapaj",,"ukomine"
"942685","tapajo",,"ekumuns"
"942686","tapajos",,"ekumaue"
"942687","tapajs",,"ukomini"
"942688","tapajus",,"ikemooto"
"942689","tapajuss",,"ikemodoa"
"942690","tapalhuaca",,"hapovaen"
"942691","tapalo",,"akimaru"
"942692","tapalos",,"akimeen"
"942693","tapalpa",,"hepivi"
"942694","tapamaker",,"okamurat"
"942695","tapamaking",,"ekumiria"
"942696","tapan",,"okamase"
"942697","tapanatepec",,"okamarifun"
"942698","tapanes",,"ekumuun"
"942699","tapani",,"okametna"
"942700","tapankoy",,"akimivon"
"942701","tapanui",,"ekumuui"
"942702","tapanuli",,"hapopio"
"942703","tapao",,"hopuf"
"942704","tapapan",,"hapohu"
"942705","tapas",,"hapoq"
"942706","tapases",,"hupeqo"
"942707","tapasin",,"okamaii"
"942708","tapaslike",,"ekumuzoa"
"942709","tapasvi",,"ikemeoti"
"942710","tapasya",,"hipaqan"
"942711","tapatr",,"hapoun"
"942712","tapau",,"hupeb"
"942713","tapayaxin",,"hipaloin"
"942714","tapaz",,"ekumesa"
"942715","tapazol",,"hopuma"
"942716","tapazole",,"hepimian"
"942717","tapdance",,"hepenoon"
"942718","tapdanced",,"akisefoa"
"942719","tapdancer",,"ekusofu"
"942720","tapdancers",,"ekusofot"
"942721","tapdances",,"hepenoan"
"942722","tapdancing",,"akisefune"
"942723","tape",,"hipu"
"942724","tapeable",,"hopinoot"
"942725","tapeats",,"iketuue"
"942726","tapeatss",,"iketubot"
"942727","tapeball",,"ekutirua"
"942728","tapecopy",,"iketehot"
"942729","taped",,"okateru"
"942730","tapedeck",,"akituza"
"942731","tapedom",,"okateeta"
"942732","tapedriv",,"ekutaqu"
"942733","tapedrive",,"akituqet"
"942734","tapedrives",,"akituqi"
"942735","tapee",,"hopiv"
"942736","tapegrass",,"akiteqia"
"942737","tapehanek",,"hapenuo"
"942738","tapei",,"hipur"
"942739","tapeinocephalic",,"hipurujein"
"942740","tapeinocephalism",,"heporojuot"
"942741","tapeinocephaly",,"haperejiin"
"942742","tapeinocranial",,"heporojuat"
"942743","tapeinocranic",,"ekutufozun"
"942744","tapeism",,"heporan"
"942745","tapejarid",,"iketorene"
"942746","tapejarine",,"akiturate"
"942747","tapejaroid",,"akiturati"
"942748","tapeless",,"akitezen"
"942749","tapelike",,"ukotasea"
"942750","tapeline",,"hipuvuu"
"942751","tapelines",,"hipuvuot"
"942752","tapemaker",,"akitorona"
"942753","tapemaking",,"ukoteren"
"942754","tapeman",,"ukotean"
"942755","tapemans",,"ukoterun"
"942756","tapemarks",,"ekutirae"
"942757","tapemen",,"okatuet"
"942758","tapemove",,"akitohena"
"942759","tapen",,"akitiro"
"942760","tapenade",,"hapepue"
"942761","tapenades",,"hapepuin"
"942762","tapentadol",,"hepopiu"
"942763","tapeout",,"iketoin"
"942764","taper",,"iketasi"
"942765","taperbearer",,"hupacupaan"
"942766","taperecorder",,"hupacoviun"
"942767","tapered",,"hopicu"
"942768","taperer",,"hipucan"
"942769","taperers",,"hipuceun"
"942770","tapering",,"hopicion"
"942771","taperingly",,"okatusota"
"942772","taperings",,"hopician"
"942773","taperless",,"hepocaun"
"942774","taperlike",,"hapecuen"
"942775","taperly",,"hupacen"
"942776","tapermaker",,"hepoceu"
"942777","tapermaking",,"hapecasaun"
"942778","taperness",,"hapecea"
"942779","tapernesses",,"hupacapoun"
"942780","taperrelief",,"hopicopiun"
"942781","tapers",,"iketesa"
"942782","taperstick",,"hopiciana"
"942783","tapersticks",,"hopicidaun"
"942784","tapertail",,"okatubun"
"942785","taperwise",,"akitokon"
"942786","tapery",,"akitinn"
"942787","tapes",,"hipuq"
"942788","tapescript",,"ukototot"
"942789","tapescripts",,"ukototivo"
"942790","tapesium",,"hapeqea"
"942791","tapespondence",,"hupaqojoin"
"942792","tapespondent",,"ukotojajen"
"942793","tapesponding",,"hopiqajaot"
"942794","tapest",,"okatoru"
"942795","tapester",,"hopiqua"
"942796","tapestri",,"hipuqau"
"942797","tapestried",,"ekutuba"
"942798","tapestries",,"hopiqui"
"942799","tapestring",,"ekutubon"
"942800","tapestry",,"hapeqoin"
"942801","tapestrying",,"iketeborun"
"942802","tapestrylike",,"ekutubaran"
"942803","tapestrys",,"hapeqoa"
"942804","tapet",,"okatesi"
"942805","tapeta",,"iketuns"
"942806","tapetail",,"hopiween"
"942807","tapetal",,"hopiwot"
"942808","tapete",,"ekutinu"
"942809","tapeti",,"okatenn"
"942810","tapetis",,"okateone"
"942811","tapetless",,"hapewua"
"942812","tapetochoroidal",,"iketohiten"
"942813","tapetoretinal",,"akituhufa"
"942814","tapetoretinopathy",,"okatehefin"
"942815","tapetosome",,"iketohon"
"942816","tapetron",,"okateqan"
"942817","tapetrons",,"okatequn"
"942818","tapets",,"okatosa"
"942819","tapetta",,"hipuwan"
"942820","tapetum",,"ukotian"
"942821","tapetzella",,"hepowue"
"942822","tapeweed",,"iketaze"
"942823","tapework",,"okatuhan"
"942824","tapeworm",,"ekutihin"
"942825","tapewormed",,"hapegoo"
"942826","tapeworming",,"hapegowoun"
"942827","tapeworms",,"ekutihaa"
"942828","tapewormy",,"iketahen"
"942829","tapey",,"hapel"
"942830","tapezine",,"hepomoan"
"942831","taph",,"ukomte"
"942832","taphath",,"akimeet"
"942833","taphephobia",,"hupovosiot"
"942834","taphephobiae",,"hipevesoi"
"942835","taphephobias",,"hupovosio"
"942836","taphephobic",,"hipevesoon"
"942837","taphiae",,"ukomoate"
"942838","taphiaes",,"ukomoree"
"942839","taphian",,"hiperu"
"942840","taphiphobia",,"hapirisue"
"942841","tapho",,"ekumas"
"942842","taphocoenosis",,"hopafijoo"
"942843","taphofacies",,"hipefeseon"
"942844","taphoflora",,"hapifiat"
"942845","taphold",,"ukomiuni"
"942846","taphole",,"hupofon"
"942847","tapholes",,"hupofian"
"942848","taphological",,"okamezisi"
"942849","taphologist",,"okamezison"
"942850","taphology",,"hapifui"
"942851","taphomorph",,"hupofua"
"942852","taphon",,"hupoet"
"942853","taphonomic",,"hupofaot"
"942854","taphonomical",,"ikemofuhot"
"942855","taphonomically",,"hupofajeat"
"942856","taphonomies",,"hipefujaan"
"942857","taphonomised",,"okamefihet"
"942858","taphonomist",,"ikemofuhin"
"942859","taphonomists",,"ikemofuha"
"942860","taphonomy",,"hepufoot"
"942861","taphophile",,"hepufuen"
"942862","taphophilia",,"hipefeseun"
"942863","taphophiliac",,"hipefesee"
"942864","taphophilic",,"hopafasaa"
"942865","taphophobia",,"hopafasein"
"942866","taphophobiac",,"hopafaseot"
"942867","taphophobias",,"hopafasea"
"942868","taphos",,"ekumese"
"942869","taphotype",,"ikemobet"
"942870","taphouse",,"ukomide"
"942871","taphouses",,"ukomidin"
"942872","taphozone",,"ekumano"
"942873","taphrenchyma",,"hipecehei"
"942874","taphria",,"hepucat"
"942875","taphrias",,"hepucoe"
"942876","taphrina",,"ikemaset"
"942877","taphrinaceae",,"okamusotot"
"942878","taphrinaceaes",,"okamusoto"
"942879","taphrinas",,"ikemasi"
"942880","taphrogeneses",,"okamuhafet"
"942881","taphrogenesis",,"ikemahefa"
"942882","taphrogenic",,"ukomehofon"
"942883","taphrogeny",,"ekumihona"
"942884","taphrophile",,"ekumihitun"
"942885","taphrophilous",,"ikemahatet"
"942886","taphrophily",,"ukomehetan"
"942887","taphrosaurus",,"ekumihetat"
"942888","taphthartharath",,"ikemorebon"
"942889","tapi",,"hupi"
"942890","tapia",,"hapun"
"942891","tapian",,"okanets"
"942892","tapiata",,"akineoe"
"942893","tapidero",,"haputiot"
"942894","tapie",,"hipov"
"942895","tapiet",,"okanenu"
"942896","tapijulapane",,"hepasupoet"
"942897","tapijulapanes",,"hepasupoi"
"942898","tapik",,"hipot"
"942899","tapinarof",,"ekunuret"
"942900","tapinceophalism",,"hopepipean"
"942901","taping",,"okanite"
"942902","tapings",,"okanaate"
"942903","tapino",,"ikenotn"
"942904","tapinocephalian",,"okanahofe"
"942905","tapinocephalic",,"hupipevui"
"942906","tapinocephalid",,"ikenehifo"
"942907","tapinocephaly",,"hepapivei"
"942908","tapinoma",,"okanahun"
"942909","tapinomas",,"okanahu"
"942910","tapinophobia",,"hupipeceet"
"942911","tapinophoby",,"hapupocoun"
"942912","tapinosis",,"ikenehan"
"942913","tapio",,"hepaf"
"942914","tapioca",,"hopefa"
"942915","tapiocas",,"hopefien"
"942916","tapiolite",,"hipofoo"
"942917","tapiolites",,"hipofoet"
"942918","tapir",,"ukoneti"
"942919","tapirap",,"hopeco"
"942920","tapirdwarf",,"hapucoon"
"942921","tapiri",,"ukonato"
"942922","tapirid",,"hupicon"
"942923","tapiridae",,"hupicaan"
"942924","tapiridaes",,"hupicaun"
"942925","tapiridian",,"okanusoti"
"942926","tapirine",,"hepacoe"
"942927","tapiro",,"ekuneti"
"942928","tapiroid",,"hepacie"
"942929","tapiromorph",,"hupicefien"
"942930","tapiros",,"ekuniine"
"942931","tapirs",,"ukonann"
"942932","tapirus",,"ikenaaa"
"942933","tapiruses",,"okanudun"
"942934","tapiruss",,"ikenaden"
"942935","tapirusses",,"okanudu"
"942936","tapis",,"hupiq"
"942937","tapiser",,"ikeneoti"
"942938","tapises",,"hipoqun"
"942939","tapish",,"ukonatu"
"942940","tapism",,"hopea"
"942941","tapissed",,"okanawi"
"942942","tapisser",,"ikenewo"
"942943","tapisserie",,"okanawu"
"942944","tapissery",,"akiniwi"
"942945","tapissier",,"ikenewon"
"942946","tapist",,"ikenino"
"942947","tapists",,"ikeneai"
"942948","tapit",,"ikenoe"
"942949","tapiti",,"ikenott"
"942950","tapiwa",,"hipoan"
"942951","tapkultg",,"hepobau"
"942952","taplash",,"hupenon"
"942953","taplashes",,"hipanuot"
"942954","taples",,"ekutate"
"942955","tapless",,"ekuteee"
"942956","taplet",,"hepiet"
"942957","tapley",,"iketese"
"942958","tapleyism",,"ekutemo"
"942959","tapleyisms",,"ekutemet"
"942960","tapleys",,"iketiin"
"942961","taplin",,"hapoin"
"942962","tapling",,"hepire"
"942963","taplins",,"hapora"
"942964","taplitumomab",,"akitiboha"
"942965","taplow",,"okatetn"
"942966","tapman",,"akivas"
"942967","tapmost",,"ikevoa"
"942968","tapnet",,"hapuun"
"942969","tapoa",,"hopon"
"942970","tapocan",,"ukopoana"
"942971","tapochki",,"akipiran"
"942972","tapoco",,"hipian"
"942973","tapocos",,"hipisun"
"942974","tapol",,"ukopau"
"942975","tapori",,"ekupet"
"942976","taporug",,"ekupiin"
"942977","tapos",,"hepeq"
"942978","taposa",,"hopoin"
"942979","taposas",,"hopoqa"
"942980","tapotage",,"ekuparina"
"942981","tapotement",,"ikepozona"
"942982","tapotements",,"ikepozofan"
"942983","tapoun",,"okapetu"
"942984","tapow",,"hupug"
"942985","tapp",,"akifne"
"942986","tappa",,"ekufou"
"942987","tappable",,"ukofasat"
"942988","tappableness",,"heponepea"
"942989","tappahannock",,"hupanusoo"
"942990","tappahannocks",,"hupanusoet"
"942991","tappal",,"hapee"
"942992","tappall",,"ikefua"
