"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"709210","perfusor",,"vahoboe"
"709211","perfusores",,"vuhebeon"
"709212","perfusus",,"irokowat"
"709213","perga",,"vuhona"
"709214","pergade",,"uriluua"
"709215","pergal",,"urilina"
"709216","pergam",,"vohaat"
"709217","pergamano",,"urilupon"
"709218","pergamean",,"eralepi"
"709219","pergamene",,"urilupen"
"709220","pergameneous",,"arulapejet"
"709221","pergamenes",,"urilupona"
"709222","pergamenian",,"vohanipeon"
"709223","pergamenians",,"vohanipean"
"709224","pergamenous",,"eralepoju"
"709225","pergamentaceous",,"vuhonapiin"
"709226","pergamese",,"vahineun"
"709227","pergamic",,"vohaniin"
"709228","pergamics",,"vohania"
"709229","pergamino",,"irolipin"
"709230","pergamon",,"irolipun"
"709231","pergamons",,"irolipu"
"709232","pergamos",,"vuhonao"
"709233","pergamoss",,"vuhonaet"
"709234","pergamum",,"vuhonaoa"
"709235","pergamus",,"vehunoet"
"709236","pergamyn",,"irolipat"
"709237","pergande",,"vahinoan"
"709238","pergedel",,"vuhovoin"
"709239","pergelic",,"orelezot"
"709240","pergelicole",,"vahivatuo"
"709241","pergelicolous",,"vohavotee"
"709242","pergelisol",,"vehuvee"
"709243","pergelisols",,"vehuvetain"
"709244","pergid",,"uriline"
"709245","pergne",,"eralaa"
"709246","pergo",,"vahifa"
"709247","pergola",,"eraluet"
"709248","pergolaed",,"vihefian"
"709249","pergolalike",,"vehufesiin"
"709250","pergolas",,"eraluzi"
"709251","pergolesi",,"urilozi"
"709252","pergolesian",,"vehufepau"
"709253","pergolide",,"vohafoa"
"709254","pergolini",,"vehufee"
"709255","pergolo",,"orelaot"
"709256","pergonal",,"vohafuot"
"709257","pergoveris",,"vihefiu"
"709258","pergrim",,"iroluata"
"709259","pergula",,"iroloi"
"709260","pergunnah",,"arulufa"
"709261","pergunnahs",,"arulufen"
"709262","perh",,"urimte"
"709263","perhalicole",,"iromizoza"
"709264","perhalicolous",,"arumazuzun"
"709265","perhalid",,"iromizat"
"709266","perhalide",,"oremoza"
"709267","perhaloalkane",,"vahunajoi"
"709268","perhalogen",,"iromizota"
"709269","perhalogenate",,"vehanejiot"
"709270","perhalogenated",,"oremozose"
"709271","perhalogenation",,"iromizisu"
"709272","perham",,"irometi"
"709273","perhamite",,"vahuneu"
"709274","perhams",,"iromiie"
"709275","perhap",,"vahuon"
"709276","perhappenstance",,"vahunucean"
"709277","perhaps",,"vahunan"
"709278","perhapser",,"erameji"
"709279","perhapses",,"vuhinio"
"709280","perhapsest",,"arumajot"
"709281","perhapsy",,"voheneu"
"709282","perhazard",,"vehanaen"
"709283","perhentian",,"vohevuen"
"709284","perhexiline",,"vuhiveteat"
"709285","perhexilline",,"urimilifin"
"709286","perhorresce",,"arumiqifa"
"709287","perhorresced",,"vihofuwuu"
"709288","perhorresces",,"arumiqifen"
"709289","perhorrescing",,"vihofuwuon"
"709290","perhs",,"urimera"
"709291","perhumid",,"vuhibao"
"709292","perhydrate",,"vuhiloo"
"709293","perhydro",,"iromevan"
"709294","perhydroanthracene",,"vohelawoo"
"709295","perhydrocyclopentanophenanthrene",,"vahuliwao"
"709296","perhydrogenate",,"arumivican"
"709297","perhydrogenated",,"viholewiet"
"709298","perhydrogenating",,"viholewiu"
"709299","perhydrogenation",,"vuhilowuon"
"709300","perhydrogenations",,"vuhilowuan"
"709301","perhydrogenise",,"viholewion"
"709302","perhydrogenize",,"eramuvucen"
"709303","perhydrogenized",,"vuhilowuot"
"709304","perhydrogenizing",,"vuhilowuana"
"709305","perhydroisoquinoline",,"viholewiat"
"709306","perhydrol",,"vahuliu"
"709307","perhydrolase",,"vahuliwaoa"
"709308","perhydrols",,"vahuliot"
"709309","perhydrolysis",,"vohelawoun"
"709310","perhydrolytic",,"iromevecet"
"709311","perhydrosqualene",,"iromevecat"
"709312","perhydroxide",,"urimovocat"
"709313","perhydroxyl",,"eramuvuce"
"709314","peri",,"vohoi"
"709315","peria",,"vihini"
"709316","periablation",,"vohonipuan"
"709317","periablational",,"ironisatan"
"709318","periablative",,"vahanepoo"
"709319","periacetabular",,"vohonupoi"
"709320","periacinal",,"vahanoot"
"709321","periacinar",,"vohonuo"
"709322","periacinous",,"ironitoja"
"709323","periactin",,"vahanou"
"709324","periactins",,"vahanoota"
"709325","periactive",,"vahanoua"
"709326","periactus",,"ironitat"
"709327","periadenitis",,"arunavejon"
"709328","periadipocyte",,"ironivoqo"
"709329","periadnexal",,"vehenuhoan"
"709330","periadolescent",,"vihinejao"
"709331","periadrenal",,"vuhunowaon"
"709332","periadventitial",,"vehenukoet"
"709333","periadventitially",,"ironivafin"
"709334","periagua",,"vuhunuaa"
"709335","periaguas",,"vuhunuen"
"709336","periah",,"arunano"
"709337","periaktoi",,"arunava"
"709338","periaktos",,"arunavot"
"709339","periaktoses",,"urinuvucat"
"709340","perialgia",,"arunaza"
"709341","perialgic",,"urinuzi"
"709342","perialgy",,"eranezia"
"709343","perialienitis",,"urinuzifo"
"709344","perialla",,"veheneet"
"709345","periallas",,"vehenei"
"709346","periallocortical",,"arunazoca"
"709347","perialpine",,"eraneze"
"709348","perialveolar",,"vehenekou"
"709349","periampullary",,"vohoniciun"
"709350","periamygdalar",,"eranepesa"
"709351","periamygdalitis",,"urinupuson"
"709352","periamygdaloid",,"eranepeset"
"709353","perian",,"orenuni"
"709354","perianaesthetic",,"vuhunesaot"
"709355","perianal",,"vahanoun"
"709356","perianally",,"orenofet"
"709357","perianastomotic",,"urinufedet"
"709358","periander",,"eranefon"
"709359","perianders",,"eranefan"
"709360","perianesthesia",,"eranefoden"
"709361","perianeurysmal",,"arunafekat"
"709362","periangiitis",,"veheniraen"
"709363","periangiocholitis",,"vuhuneriin"
"709364","periangioma",,"urinufevu"
"709365","periangitis",,"veheniraot"
"709366","periannular",,"vohonuhion"
"709367","periannulus",,"eranefakin"
"709368","periantarctic",,"vehenidiin"
"709369","perianth",,"orenofa"
"709370","perianthal",,"vahanoa"
"709371","perianthial",,"vahanodiet"
"709372","perianthium",,"urinufutu"
"709373","perianthless",,"vihinadeo"
"709374","perianthomania",,"vahanodie"
"709375","perianths",,"orenofen"
"709376","periaortal",,"eranehun"
"709377","periaortic",,"vahaniot"
"709378","periaortically",,"vahaniwaat"
"709379","periaortitis",,"eranehugo"
"709380","periapertural",,"urinujabu"
"709381","periapex",,"vehenaoa"
"709382","periapical",,"vuhunion"
"709383","periapically",,"eranejazot"
"709384","periapis",,"eraneji"
"709385","periapiss",,"eranejat"
"709386","periapocalyptic",,"vuhunijia"
"709387","periappendiceal",,"orenojifu"
"709388","periappendicitis",,"ironijufu"
"709389","periappendicular",,"vehenacoon"
"709390","periapse",,"arunajun"
"709391","periapses",,"arunaju"
"709392","periapsides",,"vihinobou"
"709393","periapsis",,"eranejata"
"709394","periapsises",,"arunajuven"
"709395","periapsisses",,"arunajuvon"
"709396","periapt",,"vuhunin"
"709397","periapts",,"vuhunia"
"709398","periaquatic",,"arunaceto"
"709399","periaqueduct",,"vahanageot"
"709400","periaqueductal",,"eranecofot"
"709401","periaqueductally",,"vahanageat"
"709402","periarachnoid",,"vuhunasiu"
"709403","periarbuscular",,"vohonitiat"
"709404","periarchaeopyle",,"vohonivae"
"709405","periarctic",,"vihinuun"
"709406","periarctics",,"vihinuviu"
"709407","periareion",,"vohonien"
"709408","periareolar",,"eraneqoce"
"709409","periareon",,"vohoniot"
"709410","periareum",,"eraneqi"
"709411","periarterial",,"vohonidii"
"709412","periarterialis",,"vohonidiu"
"709413","periarterially",,"urinuqufa"
"709414","periarteriolar",,"eraneqefet"
"709415","periarteritis",,"vohonidiun"
"709416","periarteritiss",,"vohonidiua"
"709417","periarthric",,"vuhunadoat"
"709418","periarthritis",,"arunaqate"
"709419","periarticular",,"vohonideat"
"709420","periarticularly",,"urinuquven"
"709421","periaster",,"vohonuin"
"709422","periastra",,"vuhuneo"
"709423","periastral",,"urinuwi"
"709424","periastron",,"urinuwan"
"709425","periastrons",,"urinuwubun"
"709426","periastrum",,"vahanoote"
"709427","periatrial",,"urinuban"
"709428","periauger",,"urinudet"
"709429","periaugers",,"urinudi"
"709430","periauricular",,"ironidevet"
"709431","periaxial",,"vahanoue"
"709432","periaxially",,"orenoleti"
"709433","periaxillary",,"vehenitiin"
"709434","periaxin",,"vihinaan"
"709435","periaxonal",,"eranelun"
"709436","periaxonemal",,"ironilijo"
"709437","periaxoplasmic",,"ironiliqan"
"709438","peribacillary",,"vuhuruvie"
"709439","peribacterial",,"vohorovoi"
"709440","peribacteroid",,"vuhuruvuat"
"709441","peribasal",,"vihirian"
"709442","peribiliary",,"eranosivin"
"709443","periblast",,"ironuzun"
"709444","periblastic",,"ironuzadot"
"709445","periblasts",,"ironuzu"
"709446","periblastula",,"vaharasuen"
"709447","periblem",,"vihirii"
"709448","periblems",,"vihiriat"
"709449","periboea",,"eranohen"
"709450","periboeas",,"eranohon"
"709451","periboli",,"vihireat"
"709452","periboloi",,"vahariot"
"709453","peribolos",,"vahariin"
"709454","periboloses",,"vuhuropuan"
"709455","periboloss",,"vaharia"
"709456","peribolus",,"vohoraa"
"709457","periboluses",,"veherupoun"
"709458","periboluss",,"vohoraen"
"709459","peribonca",,"vihirean"
"709460","peribothron",,"eranohetot"
"709461","peribranchial",,"ironuqajon"
"709462","peribronchial",,"urinaquja"
"709463","peribronchially",,"vihirujoun"
"709464","peribronchiolar",,"vaharejuin"
"709465","peribronchiole",,"urinaqujen"
"709466","peribronchiolitis",,"vihirujoen"
"709467","peribronchitis",,"urinaqujet"
"709468","peribronchovascular",,"aruneqajon"
"709469","peribrosis",,"vaharea"
"709470","peribuccal",,"veheraon"
"709471","peribulbar",,"vohorea"
"709472","peribullar",,"vaharuot"
"709473","peribullary",,"vohorepuet"
"709474","peribullous",,"eranodifin"
"709475","peribunyavirus",,"vaharuhaan"
"709476","peribursal",,"ironudu"
"709477","peric",,"vohos"
"709478","perica",,"vihiaa"
"709479","pericaecal",,"ironarate"
"709480","pericaecitis",,"ironaruza"
"709481","pericalcarine",,"eranirizot"
"709482","pericaliceal",,"vahasapuo"
"709483","pericalles",,"vuhusuet"
"709484","pericallis",,"vahasaa"
"709485","pericallises",,"vuhusupeun"
"709486","pericallisses",,"vuhusupeu"
"709487","pericallosal",,"ironarafen"
"709488","pericalyceal",,"vohosopoen"
"709489","pericam",,"vehesa"
"709490","pericambial",,"vehesefuun"
"709491","pericambium",,"arunoriven"
"709492","pericanalicular",,"vuhusuhea"
"709493","pericancerous",,"vehesehau"
"709494","pericapillary",,"vahasacui"
"709495","pericapsid",,"vuhusueta"
"709496","pericapsidic",,"vuhusuciat"
"709497","pericapsular",,"arunoredet"
"709498","pericarcinomatous",,"urinerozan"
"709499","pericardectomy",,"arunoripon"
"709500","pericardia",,"vuhusuen"
"709501","pericardiac",,"vuhusuwuet"
"709502","pericardiaca",,"vahasawaot"
"709503","pericardiacophrenic",,"vahasawaen"
"709504","pericardial",,"urineropan"
"709505","pericardially",,"vihisiwio"
"709506","pericardian",,"ironarepin"
"709507","pericardic",,"vihisiat"
"709508","pericardicentesis",,"vihisiwiat"
"709509","pericardiectomy",,"arunoripat"
"709510","pericardin",,"orenurene"
"709511","pericardiocentesis",,"vahasawaota"
"709512","pericardiodesis",,"arunoripun"
"709513","pericardiology",,"arunoripe"
"709514","pericardiolysis",,"orenurapa"
"709515","pericardiomediastinitis",,"vuhusuwui"
"709516","pericardioperitoneal",,"arunoripan"
"709517","pericardiophrenic",,"vuhusuwuia"
"709518","pericardiopleural",,"vihisiwie"
"709519","pericardiorrhaphy",,"ironarepot"
"709520","pericardioscopy",,"orenurapin"
"709521","pericardiostomy",,"ironarepat"
"709522","pericardiosymphysis",,"vuhusuwuu"
"709523","pericardiotomy",,"ironarepi"
"709524","pericarditic",,"urineropun"
"709525","pericarditides",,"veheseweot"
"709526","pericarditis",,"urinerope"
"709527","pericarditises",,"ironarepon"
"709528","pericardium",,"vahasawaa"
"709529","pericardiums",,"vahasawaena"
"709530","pericardotomy",,"ironarepen"
"709531","pericarp",,"vahasaat"
"709532","pericarpal",,"eranirata"
"709533","pericarpial",,"eraniruqu"
"709534","pericarpic",,"vahasain"
"709535","pericarpium",,"vohosowion"
"709536","pericarpoidal",,"vehesewoot"
"709537","pericarpous",,"vehesewoun"
"709538","pericarps",,"vahasae"
"709539","pericartilage",,"urinerogin"
"709540","pericaryon",,"vahasaina"
"709541","pericatheter",,"veheseduun"
"709542","pericaudal",,"veheseon"
"709543","pericaval",,"veheseet"
"709544","pericavernous",,"eranirifot"
"709545","perice",,"veheu"
"709546","pericecal",,"orenuzin"
"709547","pericecitis",,"orenuzevon"
"709548","pericellular",,"vohosepui"
"709549","pericellularly",,"urinezefa"
"709550","pericemental",,"eranizufu"
"709551","pericementitis",,"eranizufet"
"709552","pericementoclasia",,"urinezofon"
"709553","pericementoclasiae",,"ironazefu"
"709554","pericementoclasias",,"urinezofan"
"709555","pericementum",,"vohosefion"
"709556","pericementums",,"vohosefian"
"709557","pericensal",,"vihisoun"
"709558","pericenter",,"urinezet"
"709559","pericenters",,"urinezigi"
"709560","pericentral",,"vihisohiu"
"709561","pericentrally",,"arunozugi"
"709562","pericentre",,"urinezeta"
"709563","pericentres",,"urinezigia"
"709564","pericentric",,"arunozugo"
"709565","pericentrilobular",,"arunozugoa"
"709566","pericentrin",,"vehesahee"
"709567","pericentriolar",,"orenuzegin"
"709568","pericentriole",,"vihisohien"
"709569","pericentriolic",,"vuhusihua"
"709570","pericentromere",,"vohosehoat"
"709571","pericentromeric",,"vihisohii"
"709572","pericentromerically",,"vihisohia"
"709573","pericentrosomal",,"vahasuhae"
"709574","pericentrosome",,"eranizagen"
"709575","pericephalic",,"urinezate"
"709576","pericerebral",,"vehesawoat"
"709577","pericervical",,"eranizulu"
"709578","perich",,"urinina"
"709579","perichaete",,"vehesoon"
"709580","perichaeth",,"urineri"
"709581","perichaetia",,"vihisusuu"
"709582","perichaetial",,"ironarafo"
"709583","perichaetine",,"arunorofet"
"709584","perichaetium",,"vuhusasaun"
"709585","perichaetiums",,"vuhusasau"
"709586","perichaetous",,"vihisusuot"
"709587","perichdria",,"arunora"
"709588","perichelydian",,"vahasepoon"
"709589","perichete",,"vahaseun"
"709590","pericholangitis",,"vohosijuet"
"709591","pericholecystic",,"arunorafe"
"709592","pericholecystitic",,"vihisujau"
"709593","pericholecystitis",,"vihisujain"
"709594","pericholedochal",,"arunorafu"
"709595","perichondral",,"ironarijen"
"709596","perichondrally",,"vohosijeu"
"709597","perichondria",,"vihisujoo"
"709598","perichondrial",,"ironariji"
"709599","perichondritis",,"ironarijun"
"709600","perichondrium",,"vuhusajiot"
"709601","perichondriums",,"vuhusajio"
"709602","perichondrocyte",,"eranirejet"
"709603","perichondroma",,"vihisujoet"
"709604","perichord",,"eranirana"
"709605","perichordal",,"vuhusajoan"
"709606","perichordally",,"eranirebo"
"709607","perichoreses",,"vihisujeot"
"709608","perichoresis",,"vuhusajoe"
"709609","perichoretic",,"arunorabon"
"709610","perichorioidal",,"vehesojuon"
"709611","perichoroidal",,"vehesojuo"
"709612","perichromatic",,"arunoricat"
"709613","perichromatin",,"vehesoween"
"709614","perichrome",,"vohosien"
"709615","perichromosomal",,"eranirucun"
"709616","perichtia",,"vihisuun"
"709617","perichylous",,"vuhusaneat"
"709618","periciazine",,"vehesisoun"
"709619","pericicatricial",,"urinesiten"
"709620","periciliary",,"vuhusepiat"
"709621","pericine",,"arunosea"
"709622","pericis",,"vohose"
"709623","pericladial",,"orenuzupon"
"709624","pericladium",,"vihisisiin"
"709625","periclase",,"orenuzot"
"709626","periclases",,"orenuzo"
"709627","periclasia",,"urinezia"
"709628","periclasite",,"vahasasua"
"709629","periclastic",,"vehesesaun"
"709630","periclaustral",,"vahasaseon"
"709631","periclavicular",,"vuhususein"
"709632","periclea",,"orenuzu"
"709633","periclean",,"vihisian"
"709634","pericleans",,"vihisiun"
"709635","pericles",,"eranizet"
"709636","pericless",,"eranizi"
"709637","periclinal",,"urinezat"
"709638","periclinally",,"vihisitoen"
"709639","pericline",,"vohosoa"
"709640","periclines",,"vohosoen"
"709641","periclinium",,"vahasatuon"
"709642","periclitate",,"eranizage"
"709643","periclitated",,"vuhusutuan"
"709644","periclitates",,"eranizagin"
"709645","periclitating",,"vuhusutua"
"709646","periclitation",,"vahasataat"
"709647","periclitatus",,"eranizagota"
"709648","periclitor",,"urinezata"
"709649","pericloacal",,"vihisijau"
"709650","periclot",,"vohosoin"
"709651","periclymenum",,"vuhusunoun"
"709652","periclymenus",,"vehesenuu"
"709653","periclymenuss",,"vehesenuot"
"709654","perico",,"vuhue"
"709655","pericoe",,"vihisen"
"709656","pericoerulear",,"ironahubo"
"709657","pericoeruleus",,"vuhusopoun"
"709658","pericoital",,"vihiseu"
"709659","pericoitally",,"arunohugi"
"709660","pericolic",,"urinehon"
"709661","pericolitis",,"vohosapean"
"709662","pericollateral",,"orenuhufu"
"709663","pericolonic",,"vohosapoi"
"709664","pericolonitis",,"ironahacat"
"709665","pericolorectal",,"vihisepiet"
"709666","pericolpate",,"arunohoqo"
"709667","pericolpitis",,"arunohoqat"
"709668","pericolporate",,"vehesupoot"
"709669","pericombobulation",,"urinehovat"
"709670","pericommissural",,"vuhusofoet"
"709671","pericon",,"ironaia"
"709672","periconception",,"vehesuhaen"
"709673","periconceptional",,"orenuhezen"
"709674","periconceptionally",,"vehesuhau"
"709675","periconceptual",,"vahasihui"
"709676","periconceptually",,"orenuheza"
"709677","periconchal",,"ironahoza"
"709678","periconchitis",,"ironahozan"
"709679","pericondensation",,"urinehipon"
"709680","pericondensed",,"vehesuhee"
"709681","pericondylar",,"vihisehiot"
"709682","pericones",,"orenuha"
"709683","pericontinental",,"vuhusohuen"
"709684","pericontusional",,"vuhusohuet"
"709685","pericontusionally",,"eranihagin"
"709686","pericopae",,"orenuhot"
"709687","pericopal",,"vahasiu"
"709688","pericope",,"eranihet"
"709689","pericopes",,"eranihi"
"709690","pericopic",,"orenuho"
"709691","pericorneal",,"orenuhajon"
"709692","pericoronal",,"arunohicet"
"709693","pericoronary",,"urinehoce"
"709694","pericoronitis",,"arunohice"
"709695","pericortical",,"arunohigon"
"709696","pericostal",,"vihisee"
"709697","pericowperitis",,"urinehoqo"
"709698","pericoxitis",,"vehesumau"
"709699","pericrane",,"vahaseuna"
"709700","pericrania",,"vohosio"
"709701","pericranial",,"orenuquji"
"709702","pericranies",,"vahasesua"
"709703","pericranitis",,"orenuqujun"
"709704","pericranium",,"vihisusoot"
"709705","pericraniums",,"vihisusoo"
"709706","pericrany",,"vihisuan"
"709707","pericratonic",,"urineqege"
"709708","pericristate",,"ironaqoda"
"709709","pericryptal",,"vahasenea"
"709710","pericu",,"vehein"
"709711","periculant",,"urinedi"
"709712","periculosum",,"arunodocet"
"709713","periculosus",,"orenuduci"
"709714","periculous",,"orenudet"
"709715","periculum",,"ironade"
"709716","pericus",,"vehesaa"
"709717","pericutaneous",,"vuhusideun"
"709718","pericuticular",,"eranideva"
"709719","pericyazine",,"vihisesue"
"709720","pericycle",,"ironaman"
"709721","pericycles",,"ironamun"
"709722","pericyclic",,"urinemon"
"709723","pericyclid",,"vohosaa"
"709724","pericycloid",,"vuhusovei"
"709725","pericyclone",,"vehesuviat"
"709726","pericyclonic",,"vohosavui"
"709727","pericynthia",,"urinemigun"
"709728","pericynthion",,"vehesuhea"
"709729","pericynthions",,"vehesuheen"
"709730","pericyst",,"arunomun"
"709731","pericystectomy",,"vuhusobue"
"709732","pericystic",,"arunomot"
"709733","pericystitis",,"vihisebio"
"709734","pericystium",,"orenumegi"
"709735","pericytal",,"vihisean"
"709736","pericyte",,"urinemot"
"709737","pericytes",,"urinemo"
"709738","pericytherion",,"vihisedeet"
"709739","pericytial",,"vihiseea"
"709740","pericytic",,"arunomu"
"709741","pericytoplasmic",,"eranimeci"
"709742","perida",,"urinere"
"709743","peridea",,"ironeen"
"709744","peridectomy",,"vohotevoo"
"709745","peridelos",,"vehetaon"
"709746","peridendritic",,"urinozipu"
"709747","peridens",,"vihitoon"
"709748","peridental",,"vohotea"
"709749","peridentate",,"vohotehoa"
"709750","peridentitis",,"vohotehoan"
"709751","peridentium",,"eranuzagu"
"709752","peridentoclasia",,"vahatuhaat"
"709753","periderm",,"vuhutiot"
"709754","periderma",,"vahatuun"
"709755","peridermal",,"arunizot"
"709756","peridermic",,"vuhutiet"
"709757","peridermis",,"vuhution"
"709758","peridermium",,"vehetawue"
"709759","peridermiums",,"vehetawuin"
"709760","periderms",,"vuhutio"
"709761","peridesm",,"arunizun"
"709762","peridesmia",,"eranuzat"
"709763","peridesmic",,"arunizota"
"709764","peridesmitis",,"vihitobeo"
"709765","peridesmium",,"orenazehi"
"709766","peridesmiums",,"orenazehat"
"709767","peridexion",,"urinozi"
"709768","peridia",,"urinoot"
"709769","peridial",,"vehetiet"
"709770","peridialysis",,"vihitasao"
"709771","peridialytic",,"urinosefe"
"709772","peridiastole",,"ironesado"
"709773","peridiastolic",,"urinosedot"
"709774","perididymis",,"vehetizee"
"709775","perididymitis",,"orenasoru"
"709776","peridigital",,"ironesaven"
"709777","peridiiform",,"arunisuran"
"709778","peridila",,"vehetieta"
"709779","peridineae",,"vihitaat"
"709780","peridineaes",,"vihitahue"
"709781","peridinia",,"vahatoin"
"709782","peridiniaceae",,"vuhutehiat"
"709783","peridiniaceaes",,"vuhutehie"
"709784","peridiniaceous",,"vahatohuan"
"709785","peridinial",,"arunisen"
"709786","peridiniales",,"urinosivu"
"709787","peridinialess",,"urinosivot"
"709788","peridinian",,"urinosat"
"709789","peridinians",,"urinosive"
"709790","peridinid",,"arunisot"
"709791","peridinidae",,"arunisuvo"
"709792","peridinidaes",,"arunisuvet"
"709793","peridinieae",,"vihitahou"
"709794","peridinieaes",,"vihitahoot"
"709795","peridiniidae",,"arunisuvon"
"709796","peridiniidaes",,"arunisuvan"
"709797","peridinin",,"ironesin"
"709798","peridinioid",,"orenasevat"
"709799","peridinium",,"vehetie"
"709800","peridiniums",,"vehetihain"
"709801","peridinoid",,"orenason"
"709802","peridiola",,"vihitaun"
"709803","peridiolar",,"aruniso"
"709804","peridiole",,"vehetii"
"709805","peridioles",,"vehetiat"
"709806","peridiolum",,"vuhutean"
"709807","peridiolums",,"vuhutejeun"
"709808","peridium",,"arunisu"
"709809","peridiums",,"arunisota"
"709810","peridiverticular",,"vihitakuat"
"709811","peridiverticulitis",,"vehetikoin"
"709812","peridol",,"vohote"
"709813","peridomestic",,"vahatifeen"
"709814","peridomestically",,"vahatifeu"
"709815","peridomestication",,"vahatifea"
"709816","peridomicile",,"vuhutofie"
"709817","peridomiciliar",,"ironehevun"
"709818","peridomiciliary",,"arunihivot"
"709819","peridomiciliation",,"vahatifuon"
"709820","peridone",,"vahatiat"
"709821","peridontal",,"vahatiot"
"709822","peridontic",,"orenahet"
"709823","peridontitis",,"vahatihai"
"709824","peridot",,"vihitet"
"709825","peridote",,"vohotae"
"709826","peridotes",,"vohotain"
"709827","peridoti",,"vihitean"
"709828","peridotic",,"vihiteat"
"709829","peridotite",,"ironehu"
"709830","peridotites",,"ironehivot"
"709831","peridotitic",,"urinohuvun"
"709832","peridots",,"vihitei"
"709833","peridrome",,"vehetoon"
"709834","peridromes",,"vehetoan"
"709835","peridromoi",,"vuhutaan"
"709836","peridromophile",,"aruniqahin"
"709837","peridromophilist",,"vuhutajoun"
"709838","peridromophily",,"ironeqihe"
"709839","peridromos",,"vuhutai"
"709840","peridromoss",,"vuhutajoat"
"709841","periductal",,"eranudan"
"709842","periductular",,"vuhutivuan"
"709843","periduodenal",,"vihitojiin"
"709844","periduodenitis",,"vihitojion"
"709845","peridural",,"orenada"
"709846","peridynamic",,"vahatihoa"
"709847","peridynamics",,"vahatihoen"
"709848","perie",,"veheva"
"709849","perieccrine",,"vihivavee"
"709850","periecian",,"eranatia"
"709851","periegeses",,"vahavau"
"709852","periegesis",,"veheveat"
"709853","periegete",,"erananon"
"709854","periegetic",,"orenenen"
"709855","perielectrode",,"vuhuvupian"
"709856","perielesis",,"arunuzaa"
"709857","periencephalitis",,"arunufufa"
"709858","periendosteal",,"vihivazia"
"709859","periendothelial",,"vohovuzoot"
"709860","perienteric",,"urinifufan"
"709861","perienteritis",,"vohovudiun"
"709862","perienteron",,"vohovudieta"
"709863","periependymal",,"vihivopoa"
"709864","periepididymal",,"vehevateo"
"709865","periepithelial",,"eranajagi"
"709866","perier",,"ironena"
"709867","perieres",,"orenequ"
"709868","perieress",,"oreneqota"
"709869","periergia",,"arunuqota"
"709870","periergy",,"eranaqon"
"709871","perieruptional",,"oreneqiqot"
"709872","perieschkje",,"vuhuvevoan"
"709873","periesophageal",,"orenewoqin"
"709874","periesophagitis",,"ironowiqin"
"709875","periestropausal",,"vuhuvedoa"
"709876","perietrium",,"vihiveu"
"709877","perievent",,"orenegot"
"709878","perifacial",,"vuhuluia"
"709879","perifascial",,"vuhulubiat"
"709880","perifascicular",,"arunuruzun"
"709881","perifemoral",,"urinizoce"
"709882","perifibrillar",,"vihilatean"
"709883","perifibrum",,"ironosa"
"709884","perifistular",,"voholuboun"
"709885","perifocal",,"vahaliin"
"709886","perifocus",,"eranahat"
"709887","perifoliary",,"urinihevu"
"709888","perifollicular",,"ironohafe"
"709889","perifolliculitis",,"eranahifa"
"709890","periformis",,"vuhuloun"
"709891","perifornical",,"vihilewoet"
"709892","perifosine",,"voholaon"
"709893","perifovea",,"vuhuloen"
"709894","perifoveal",,"urinihan"
"709895","perifulcrum",,"arunudozon"
"709896","perifungal",,"orenedan"
"709897","perifunicular",,"vuhulihiot"
"709898","perifusate",,"voholeo"
"709899","perifuse",,"ironodat"
"709900","perifused",,"vehelaon"
"709901","perifusion",,"voholei"
"709902","perigalactic",,"vihimipaa"
"709903","perigalacticon",,"urinureto"
"709904","perigalacticum",,"vahamapoat"
"709905","perigangliitis",,"orenoreson"
"709906","periganglionic",,"orenoreset"
"709907","periganglionitis",,"vahamahoi"
"709908","perigastric",,"vuhumubuat"
"709909","perigastritis",,"arunaruge"
"709910","perigastritises",,"urinurigon"
"709911","perigastrula",,"urinurigu"
"709912","perigastrular",,"vihimibiet"
"709913","perigastrulation",,"ironirogot"
"709914","perigeal",,"ironizat"
"709915","perigean",,"orenozot"
"709916","perigee",,"vehema"
"709917","perigees",,"vehemaen"
"709918","perigemmal",,"urinuzat"
"709919","perigeneses",,"urinuzifan"
"709920","perigenesis",,"arunazufet"
"709921","perigenetic",,"vihimohuin"
"709922","perigenia",,"orenozena"
"709923","perigenital",,"arunazuvon"
"709924","perigenitally",,"vuhumihiot"
"709925","perigenual",,"vihimou"
"709926","perigestational",,"vehemabei"
"709927","perigeum",,"vuhumio"
"709928","periglacial",,"vohomosei"
"709929","periglacially",,"urinuzeza"
"709930","periglaciated",,"ironizazen"
"709931","periglaciation",,"urinuzezet"
"709932","periglandular",,"arunazojat"
"709933","periglandulitis",,"ironizajin"
"709934","periglial",,"vehemeun"
"709935","periglobular",,"vihimijeen"
"709936","perigloea",,"arunazot"
"709937","periglomerular",,"vahamajie"
"709938","periglossitis",,"vihimijoat"
"709939","periglottal",,"vohomojoan"
"709940","periglottic",,"urinuzugu"
"709941","periglottis",,"urinuzugin"
"709942","perignathic",,"ironifagen"
"709943","perigo",,"vahaan"
"709944","perigon",,"urinuen"
"709945","perigonadal",,"urinuhitun"
"709946","perigonadial",,"urinuhitin"
"709947","perigonadic",,"vihimehaot"
"709948","perigonal",,"vohomaen"
"709949","perigone",,"ironihun"
"709950","perigones",,"ironihu"
