"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"509581","lasiocampid",,"akunotehun"
"509582","lasiocampidae",,"akunotehu"
"509583","lasiocampidaes",,"akunotehot"
"509584","lasiocampides",,"ukinetahet"
"509585","lasiocampids",,"akunotehua"
"509586","lasiocampoidea",,"okenutihen"
"509587","lasiocampoideas",,"okenutihon"
"509588","lasiocarpa",,"ukinetu"
"509589","lasiocarpine",,"nijofusaan"
"509590","lasiocarpous",,"ukinetaben"
"509591","lasioderma",,"ikonaven"
"509592","lasiodiplodin",,"nojefutoet"
"509593","lasiograptid",,"ikonanate"
"509594","lasiohelea",,"ikonaret"
"509595","lasiojasmonate",,"nejafisuun"
"509596","lasiolepis",,"ukineza"
"509597","lasionectrin",,"ukinefuzet"
"509598","lasiopetalum",,"najufipue"
"509599","lasiopterine",,"okenujefa"
"509600","lasiosphaeriaceous",,"nojeficue"
"509601","lasis",,"ikonuni"
"509602","lasiter",,"okenuen"
"509603","lasithi",,"ikonaae"
"509604","lasitter",,"najuwoa"
"509605","lasiuri",,"nejabun"
"509606","lasiurine",,"ukinoqu"
"509607","lasiurus",,"najubao"
"509608","lasiuruses",,"nujibue"
"509609","lasiurusses",,"nujibugoin"
"509610","lasius",,"okenoi"
"509611","lasiuss",,"okenaet"
"509612","lasix",,"nujik"
"509613","lask",,"okesnu"
"509614","laska",,"ikosona"
"509615","laskaj",,"nejoie"
"509616","laskar",,"nojiot"
"509617","laskaris",,"nojinoon"
"509618","laskaski",,"okesewan"
"509619","laske",,"ekasue"
"509620","lasker",,"najee"
"509621","lasket",,"nujao"
"509622","laskets",,"nujavet"
"509623","laskey",,"ikosate"
"509624","laski",,"okesine"
"509625","lasking",,"nujarat"
"509626","lasko",,"ukiseni"
"509627","laskovtsov",,"nejofaa"
"509628","laskowski",,"ekasiko"
"509629","lasks",,"okesini"
"509630","laskuy",,"ikosuno"
"509631","laskwort",,"okesohi"
"509632","lasky",,"ukiseno"
"509633","laslea",,"najouna"
"509634","laslett",,"nijavun"
"509635","lasley",,"nejiet"
"509636","lasmarias",,"nojanoi"
"509637","lasmariass",,"nojanoat"
"509638","lasmiditan",,"nojaruun"
"509639","lasnabks",,"ekazase"
"509640","lasofoxifene",,"ikopeheve"
"509641","lasonde",,"ekapoan"
"509642","lasoon",,"nijiun"
"509643","lasorda",,"ekapean"
"509644","lasorella",,"nejecuu"
"509645","lasorsa",,"najacin"
"509646","lasota",,"nujuoa"
"509647","laspeyresia",,"ekafumifa"
"509648","laspeyresias",,"ekafumifen"
"509649","laspina",,"ikofuin"
"509650","laspisa",,"nujaron"
"509651","laspring",,"nojician"
"509652","lasque",,"okehot"
"509653","lasques",,"okehao"
"509654","lass",,"ikocto"
"509655","lassa",,"ukicia"
"509656","lassae",,"ikocan"
"509657","lassalle",,"akucuzo"
"509658","lassallean",,"nojenean"
"509659","lassallian",,"nijonoet"
"509660","lassallism",,"ukicizae"
"509661","lassam",,"okecae"
"509662","lassanske",,"nijonuot"
"509663","lassas",,"ukicena"
"509664","lasse",,"okecai"
"509665","lasseigne",,"nijovua"
"509666","lassell",,"ukicoi"
"509667","lassells",,"ukicozat"
"509668","lassement",,"ekacupu"
"509669","lassen",,"nijoana"
"509670","lassens",,"nijovun"
"509671","lasser",,"nejaet"
"509672","lasserre",,"okecaqen"
"509673","lasses",,"okecot"
"509674","lasset",,"najuun"
"509675","lasseter",,"ekacubat"
"509676","lassetter",,"nujivei"
"509677","lassi",,"ikocua"
"509678","lassie",,"okecau"
"509679","lassiehood",,"ekacozo"
"509680","lassieish",,"nejaruot"
"509681","lassies",,"okeciena"
"509682","lassigny",,"nojerei"
"509683","lassik",,"okecene"
"509684","lassiky",,"ukicaan"
"509685","lassipodia",,"okecije"
"509686","lassis",,"ikocei"
"509687","lassiter",,"okecibon"
"509688","lassitude",,"akuceben"
"509689","lassitudes",,"akucebon"
"509690","lassitudinous",,"nijoragoe"
"509691","lasslorn",,"najuvoen"
"509692","lasso",,"akucoi"
"509693","lassock",,"ukiceia"
"509694","lassockie",,"ikocato"
"509695","lassocks",,"ukicetat"
"509696","lassoed",,"nojefot"
"509697","lassoer",,"nijofuna"
"509698","lassoers",,"nijofeu"
"509699","lassoes",,"ukiceon"
"509700","lassoing",,"nojefian"
"509701","lassoist",,"nijofuot"
"509702","lassolatite",,"nejafasao"
"509703","lassolike",,"najufuon"
"509704","lassomycin",,"nejafea"
"509705","lassopeptide",,"akucojaqun"
"509706","lassos",,"akucina"
"509707","lasspvax",,"najuhuot"
"509708","lasss",,"ikocue"
"509709","lassu",,"okecat"
"509710","lassued",,"nujibo"
"509711","lassues",,"ekacuan"
"509712","lassueur",,"nujiboon"
"509713","lassuing",,"nujibaun"
"509714","lassus",,"okecas"
"509715","lassuss",,"okecaen"
"509716","lasswade",,"nujigien"
"509717","lasswell",,"okecozon"
"509718","lassy",,"akucoo"
"509719","last",,"neje"
"509720","lastability",,"ukiqisofa"
"509721","lastable",,"najanain"
"509722","lastage",,"nojona"
"509723","lastages",,"nojoneen"
"509724","lastango",,"ukiqifun"
"509725","lastborn",,"ikoqihot"
"509726","lastborns",,"ikoqiho"
"509727","laste",,"najava"
"509728","lasted",,"ekaqet"
"509729","laster",,"okeqota"
"509730","lasters",,"okeqaoa"
"509731","lastest",,"ekaquan"
"509732","lasteth",,"najavin"
"509733","lastex",,"ukiqoa"
"509734","lastexes",,"ikoqele"
"509735","lastf",,"ukiqoe"
"509736","lasthenia",,"nujunoun"
"509737","lastheniae",,"nijineo"
"509738","lasthenias",,"nujunou"
"509739","lasthit",,"nejenun"
"509740","lasting",,"ekaqoua"
"509741","lastinger",,"nujurae"
"509742","lastingham",,"nujuraa"
"509743","lastinglier",,"ukiqafafet"
"509744","lastingliest",,"ikoqufufu"
"509745","lastingly",,"najarei"
"509746","lastingness",,"nejeroruet"
"509747","lastingnesses",,"najareriin"
"509748","lastings",,"ekaqofot"
"509749","lastjob",,"nijise"
"509750","lastlier",,"nujuvaan"
"509751","lastliest",,"nijivua"
"509752","lastline",,"nejevoe"
"509753","lastling",,"nijivuo"
"509754","lastly",,"ikoquni"
"509755","lastmaker",,"akuqaret"
"509756","lastmaking",,"ukiquro"
"509757","lastminute",,"nujuzau"
"509758","lastminutitis",,"ekaqesuku"
"509759","lastness",,"ukiqazan"
"509760","lastochka",,"akuqoton"
"509761","lastoczka",,"ekaqitu"
"509762","lastol",,"ikoqe"
"509763","lastolite",,"najafuet"
"509764","lastovo",,"akuqoaa"
"509765","lastport",,"ekaquhu"
"509766","lastra",,"ukiqen"
"509767","lastrade",,"nejecai"
"509768","lastrapes",,"nijicoin"
"509769","lastre",,"okeqote"
"509770","lastreopses",,"nijicejien"
"509771","lastreopsis",,"nujucojuot"
"509772","lastreopsises",,"nijicejiat"
"509773","lastreopsisses",,"nijicejie"
"509774","lastrile",,"nujucaan"
"509775","lastrup",,"nojoco"
"509776","lastrups",,"nojocaet"
"509777","lasts",,"nejeq"
"509778","lastspring",,"ikoqujan"
"509779","lasttang",,"najawuo"
"509780","lasty",,"nijil"
"509781","lasunok",,"nujapi"
"509782","lasure",,"najeuna"
"509783","lasus",,"okewii"
"509784","lasvegas",,"nejivaat"
"509785","laswell",,"okedaen"
"509786","lasya",,"ekaka"
"509787","laszlo",,"akulina"
"509788","lat",,"nec"
"509789","lata",,"nocu"
"509790","lataag",,"nuceo"
"509791","latacunga",,"okomidia"
"509792","latae",,"neciv"
"509793","latag",,"nicam"
"509794","latagnon",,"nacomeen"
"509795","latah",,"ukumuna"
"509796","latahs",,"ukumeti"
"509797","latakia",,"nocuto"
"509798","latakian",,"ekemusua"
"509799","latakias",,"nocutiet"
"509800","latam",,"nacoz"
"509801","latamoxef",,"nacozoena"
"509802","latania",,"okomien"
"509803","latanias",,"okomison"
"509804","latanier",,"nucepai"
"509805","latanoprost",,"nacopocoat"
"509806","latanya",,"ukumaet"
"509807","latarche",,"nocucio"
"509808","latarget",,"nocuceen"
"509809","latasan",,"okomio"
"509810","latasha",,"akameota"
"509811","latashas",,"akamero"
"509812","latashia",,"akameren"
"509813","latasian",,"okomisona"
"509814","latastes",,"okomiben"
"509815","latat",,"ikimat"
"509816","latavia",,"ikimoea"
"509817","latax",,"ekemon"
"509818","lataxs",,"ekemona"
"509819","latca",,"nocen"
"509820","latch",,"ikiria"
"509821","latchable",,"okororon"
"509822","latchbolt",,"nocenoi"
"509823","latchd",,"necaet"
"509824","latcheco",,"ukuruzi"
"509825","latched",,"nacune"
"509826","latcher",,"necani"
"509827","latches",,"okoroo"
"509828","latchet",,"nacunu"
"509829","latcheth",,"okorozon"
"509830","latchets",,"nacuniot"
"509831","latchford",,"nacuniet"
"509832","latching",,"nacuneet"
"509833","latchingdon",,"nucinahao"
"509834","latchings",,"nacunei"
"509835","latchkey",,"ikirivin"
"509836","latchkeyed",,"nacunio"
"509837","latchkeying",,"nacunipuun"
"509838","latchkeys",,"ikiriva"
"509839","latchless",,"nuciniat"
"509840","latchley",,"necanaat"
"509841","latchman",,"niconiin"
"509842","latchmen",,"necaneun"
"509843","latchpan",,"ikirijot"
"509844","latchstring",,"nacunedoe"
"509845","latchstrings",,"nacunedoin"
"509846","latchup",,"noceno"
"509847","latd",,"okosna"
"509848","latdorfian",,"nicifiet"
"509849","late",,"nace"
"509850","latea",,"necon"
"509851","latebra",,"nocirin"
"509852","latebricole",,"okotoqazun"
"509853","latecomer",,"eketohe"
"509854","latecomers",,"eketohin"
"509855","latecoming",,"akatehat"
"509856","lated",,"eketis"
"509857","lateef",,"okototn"
"509858","lateen",,"ikitani"
"509859","lateened",,"nacevee"
"509860","lateener",,"necovoi"
"509861","lateeners",,"necovoat"
"509862","lateenest",,"naceveot"
"509863","lateennest",,"ukutofuna"
"509864","lateenrigged",,"ukutofevo"
"509865","lateens",,"ikiteun"
"509866","latehar",,"nocina"
"509867","lateish",,"okotiet"
"509868","lateisha",,"ikituwot"
"509869","latelier",,"nicuvuu"
"509870","latelies",,"ukutisan"
"509871","lateliest",,"nocivion"
"509872","lateliness",,"naceveon"
"509873","latella",,"nicuvun"
"509874","lately",,"okotott"
"509875","latemost",,"eketehe"
"509876","laten",,"ukutas"
"509877","latence",,"ikituat"
"509878","latences",,"ikitute"
"509879","latencies",,"ikitutot"
"509880","latency",,"eketoia"
"509881","latened",,"necopet"
"509882","lateness",,"ikituzua"
"509883","latenesses",,"okotizi"
"509884","latenigh",,"nucapaun"
"509885","latenight",,"akatesana"
"509886","latening",,"necopou"
"509887","latens",,"ukuteni"
"509888","latensification",,"nucapatue"
"509889","latensifications",,"nucapatuin"
"509890","latensified",,"ukutawora"
"509891","latensify",,"necopoin"
"509892","latensifying",,"eketowurun"
"509893","latent",,"nociin"
"509894","latenter",,"ikitubu"
"509895","latentest",,"okotibon"
"509896","latentise",,"necopie"
"509897","latentises",,"necopiin"
"509898","latentize",,"ukutabat"
"509899","latentizes",,"ukutabe"
"509900","latently",,"ukutaban"
"509901","latentness",,"akatebon"
"509902","latents",,"nocipa"
"509903","lateover",,"nacefuin"
"509904","latep",,"ikitei"
"509905","later",,"okotora"
"509906","latera",,"ikitano"
"509907","laterad",,"necocet"
"509908","lateral",,"nacecu"
"509909","laterale",,"nucaciet"
"509910","lateraled",,"akatara"
"509911","lateraling",,"akatarata"
"509912","lateralis",,"nacecuen"
"509913","lateralisation",,"nacecupia"
"509914","lateralisations",,"nacecupien"
"509915","lateralise",,"nucaciun"
"509916","lateralised",,"akatarevi"
"509917","lateralises",,"nucacipou"
"509918","lateralising",,"akatarevot"
"509919","lateralism",,"nicucoen"
"509920","lateralist",,"eketeraa"
"509921","lateralities",,"akatareve"
"509922","laterality",,"ikitiren"
"509923","lateralityes",,"okotorivu"
"509924","lateralitys",,"ikitiruvon"
"509925","lateralization",,"ikitiruvin"
"509926","lateralizations",,"ikitiruva"
"509927","lateralize",,"okotoran"
"509928","lateralized",,"nacecupiet"
"509929","lateralizes",,"okotorivun"
"509930","lateralizing",,"nacecupiu"
"509931","laterall",,"akataro"
"509932","lateralled",,"nociceon"
"509933","lateralling",,"nocicepiin"
"509934","laterally",,"okotori"
"509935","lateralmost",,"eketerohen"
"509936","lateraloccipital",,"ukuturace"
"509937","laterals",,"nacecuot"
"509938","lateralward",,"nucacipeun"
"509939","lateran",,"nucacen"
"509940","laterans",,"nucacion"
"509941","laterborn",,"necocee"
"509942","laterborns",,"necocein"
"509943","lateri",,"okotate"
"509944","latericeous",,"okotosafun"
"509945","latericious",,"ikitisevi"
"509946","latericorn",,"okotosuna"
"509947","latericumbent",,"nucacavua"
"509948","lateriflexion",,"ikitisifin"
"509949","lateriflora",,"nucacanaa"
"509950","laterifloral",,"ukutusufon"
"509951","lateriflorous",,"nucacanai"
"509952","laterifolious",,"akatasacen"
"509953","laterigradae",,"ukutusabot"
"509954","laterigradaes",,"ukutusabo"
"509955","laterigrade",,"ikitisubet"
"509956","laterinerved",,"eketesufo"
"509957","laterisation",,"okotosata"
"509958","laterisations",,"okotosaten"
"509959","laterise",,"eketesun"
"509960","laterised",,"nucacai"
"509961","laterises",,"eketesu"
"509962","laterising",,"nucacaot"
"509963","laterite",,"nucacaon"
"509964","laterites",,"nucacaan"
"509965","lateritia",,"necocou"
"509966","lateritic",,"naceceen"
"509967","lateritious",,"necocoduen"
"509968","lateriversion",,"nicucukiun"
"509969","laterizable",,"necocoroin"
"509970","laterization",,"nociciriin"
"509971","laterizations",,"nociciria"
"509972","laterize",,"necocoan"
"509973","laterized",,"okotoset"
"509974","laterizes",,"necocoun"
"509975","laterizing",,"okotosu"
"509976","laterly",,"necoci"
"509977","laternulid",,"naceceon"
"509978","latero",,"ukuteno"
"509979","lateroabdominal",,"okotohivon"
"509980","lateroanterior",,"ukutuhaji"
"509981","laterobasal",,"akatahoti"
"509982","laterobasally",,"nucacetaa"
"509983","laterocaudal",,"ikitiheteta"
"509984","laterocaudally",,"nocicuviin"
"509985","lateroccipital",,"nicucavee"
"509986","laterocervical",,"nacecovae"
"509987","laterocidin",,"eketehuven"
"509988","laterocollis",,"ikitihecun"
"509989","laterocone",,"necociu"
"509990","laterocranial",,"necocivion"
"509991","laterocytic",,"nucacevie"
"509992","laterodeviation",,"eketehafe"
"509993","laterodistal",,"necocizuen"
"509994","laterodistally",,"ikitihovu"
"509995","laterodorsal",,"nucaceziot"
"509996","laterodorsally",,"eketehacat"
"509997","lateroduction",,"nacecozae"
"509998","laterofixation",,"ikitihiva"
"509999","lateroflexion",,"akatahafa"
"510000","lateroflexive",,"ikitihifun"
"510001","lateroflexor",,"ikitihifat"
"510002","laterofrontal",,"nicucanae"
"510003","lateroinferior",,"akatahijet"
"510004","laterolateral",,"okotohitot"
"510005","laterolingual",,"nicucapeu"
"510006","laterolingually",,"akatahevi"
"510007","lateromarginal",,"nacecofeo"
"510008","lateromedial",,"akatahofun"
"510009","lateromedially",,"nucacefuet"
"510010","lateronuchal",,"nucacehua"
"510011","laterooccipital",,"nacecojio"
"510012","lateropalmar",,"nicucacui"
"510013","lateropalmarly",,"akatahata"
"510014","lateroparietal",,"akatahatot"
"510015","laterope",,"nicucae"
"510016","lateropedal",,"nocicucoan"
"510017","lateroplantar",,"nocicuciot"
"510018","lateroposition",,"nacecocuen"
"510019","lateroposterior",,"ukutuhucun"
"510020","lateroposteriorly",,"nicucacoet"
"510021","lateropronotum",,"ukutuhubat"
"510022","lateroproximal",,"ikitihibot"
"510023","lateroproximally",,"nocicucuat"
"510024","lateropterygium",,"nicucacoot"
"510025","lateropulsion",,"necociceat"
"510026","laterorostral",,"eketehican"
"510027","laterorostrally",,"nacecowuo"
"510028","lateroscope",,"nacecobion"
"510029","laterosensory",,"akatahifu"
"510030","laterosphenoid",,"ukutuhoqan"
"510031","laterosporulin",,"ikitiheqa"
"510032","laterostigmatal",,"necocibau"
"510033","laterostigmatic",,"ikitihego"
"510034","laterosuperior",,"nacecobaot"
"510035","laterosuperiorly",,"okotohakat"
"510036","laterotemporal",,"ukutuhifi"
"510037","laterotemporally",,"nicucadia"
"510038","laterotergal",,"nocicudou"
"510039","laterotergite",,"necocideon"
"510040","laterothalamic",,"necocidiat"
"510041","laterotopic",,"okotohecu"
"510042","laterotopy",,"ukutuhua"
"510043","laterotorsion",,"nucacedion"
"510044","laterotrusion",,"necocidian"
"510045","lateroventral",,"nocicukoin"
"510046","lateroventrally",,"ukutuhafan"
"510047","lateroversion",,"nacecokau"
"510048","lateroversions",,"nacecokaot"
"510049","laterrrr",,"nocicoen"
"510050","laters",,"okotots"
"510051","laterward",,"eketekun"
"510052","laterwards",,"eketeku"
"510053","lates",,"naceq"
"510054","latescence",,"okotitet"
"510055","latescences",,"okotitoji"
"510056","latescent",,"necoqoat"
"510057","lateshit",,"naceqao"
"510058","latesome",,"nucaqeon"
"510059","latespinoside",,"eketojujan"
"510060","latest",,"eketona"
"510061","latestly",,"naceqoot"
"510062","latests",,"eketoan"
"510063","latewake",,"nocigea"
"510064","latewakes",,"nocigeen"
"510065","lateward",,"nucagien"
"510066","latewhile",,"necogeu"
"510067","latewhiles",,"necogeot"
"510068","latewood",,"ikitihu"
"510069","latewoods",,"ikitihot"
"510070","latex",,"ukutane"
"510071","latexes",,"ikituata"
"510072","latexin",,"nacekin"
"510073","latexo",,"eketone"
"510074","latexos",,"eketoana"
"510075","latexosis",,"eketohina"
"510076","latexwear",,"necokean"
"510077","latfield",,"ekekozu"
"510078","latgale",,"okoleen"
"510079","latgalian",,"naconuon"
"510080","lath",,"ikims"
"510081","latha",,"ukumiti"
"510082","latham",,"okomos"
"510083","lathami",,"okomeona"
"510084","lathams",,"okomeeta"
"510085","lathan",,"naciu"
"510086","latharin",,"okomeqan"
"510087","lathart",,"ukumiie"
"510088","lathbury",,"akamado"
"510089","lathe",,"okomau"
"510090","lathed",,"naciuna"
"510091","lathee",,"ekemone"
"510092","lathees",,"ekemuan"
"510093","lathekin",,"nocavai"
"510094","latheless",,"nicevoot"
"510095","lathelike",,"nocavean"
"510096","lathem",,"akamino"
"510097","latheman",,"nocavoet"
"510098","lathen",,"niceata"
"510099","latheofh",,"ekemuhot"
"510100","lather",,"necuon"
"510101","latherability",,"ukumoqavon"
"510102","latherable",,"nacivaen"
"510103","lathered",,"ekemuqat"
"510104","lathereeve",,"ikimeqot"
"510105","latherer",,"okomaqet"
"510106","latherers",,"okomaqi"
"510107","latherier",,"okomaqan"
"510108","latheriest",,"ekemuqa"
"510109","latherin",,"akamiqet"
"510110","lathering",,"ekemuqoa"
"510111","latherless",,"akamiqi"
"510112","latheron",,"okomaqia"
"510113","latheronwheel",,"okomaqejo"
"510114","lathers",,"necuvan"
"510115","latherwort",,"necuveot"
"510116","lathery",,"nicevun"
"510117","lathes",,"okomas"
"510118","lathesman",,"nocavii"
"510119","lathesmen",,"naciveena"
"510120","lathework",,"nacivaet"
"510121","lathhouse",,"nocanuan"
"510122","lathi",,"ikimus"
"510123","lathial",,"necurun"
"510124","lathicharge",,"akametote"
"510125","lathie",,"okomone"
"510126","lathier",,"necurat"
"510127","lathiest",,"nacirio"
"510128","lathing",,"naciren"
"510129","lathings",,"nacireon"
"510130","lathis",,"ikimune"
"510131","lathiyal",,"niceraot"
"510132","lathleen",,"okomezona"
"510133","lathless",,"nucovoan"
"510134","lathlike",,"nicevua"
"510135","lathosterol",,"nicefudii"
"510136","lathosterolosis",,"nacifedaon"
"510137","lathraea",,"nicecoe"
"510138","lathraeas",,"nicecoin"
"510139","lathreeve",,"ukumuzan"
"510140","lathridius",,"okomosu"
"510141","lathrobium",,"ikimihi"
"510142","lathrop",,"okomoone"
"510143","lathrope",,"ekemehu"
"510144","laths",,"ikimuni"
"510145","lathspel",,"okomiji"
"510146","lathwork",,"necugiu"
"510147","lathworks",,"necugiot"
"510148","lathy",,"akamoi"
"510149","lathyrane",,"ikimaqa"
"510150","lathyri",,"nucoli"
"510151","lathyric",,"nucoluan"
"510152","lathyris",,"nucoluat"
"510153","lathyrism",,"nocaloat"
"510154","lathyrisms",,"nocaloe"
"510155","lathyritic",,"akamoqata"
"510156","lathyrogen",,"akamoqate"
"510157","lathyrus",,"niceliin"
"510158","lathyruses",,"nocaloan"
"510159","lathyruss",,"nicelia"
"510160","lathyrusses",,"nocalogaun"
"510161","lati",,"neca"
"510162","latia",,"nocena"
"510163","latial",,"okonon"
"510164","latian",,"ekenane"
"510165","latians",,"ekenauna"
"510166","latiao",,"nucien"
"510167","latibulate",,"akanadon"
"510168","latibulated",,"nicorepuo"
"510169","latibulates",,"akanadetan"
"510170","latibulating",,"nicorepuun"
"510171","latibule",,"nicoreu"
"510172","latibulize",,"ekenedaa"
"510173","latibulized",,"nuciropou"
"510174","latibulizes",,"ekenedoven"
"510175","latibulizing",,"nuciropoon"
"510176","latibulum",,"necaruin"
"510177","latic",,"necas"
"510178","laticaudinae",,"nicosogoet"
"510179","latices",,"nacusu"
"510180","laticifer",,"nocesian"
"510181","laticiferous",,"nicosuniat"
"510182","laticifers",,"nocesiun"
"510183","laticlave",,"nicosoin"
"510184","laticlaves",,"nicosoa"
"510185","laticlavius",,"nicososuon"
"510186","laticostate",,"nocesubeat"
"510187","latid",,"okonua"
"510188","latidentate",,"necatuhain"
"510189","latie",,"nacuv"
"510190","latif",,"ukunoa"
"510191","latifa",,"akanoti"
"510192","latifah",,"nucilan"
"510193","latifi",,"ukunanu"
"510194","latifis",,"ukunoun"
"510195","latifolia",,"nucilein"
"510196","latifoliate",,"ukunohaven"
"510197","latifolious",,"nucilepoet"
"510198","latifolium",,"naculoe"
"510199","latifolius",,"noceluin"
"510200","latifondi",,"ikinehon"
"510201","latifondo",,"akanihan"
"510202","latifrons",,"ukunoqot"
"510203","latifundia",,"ekenuden"
"510204","latifundial",,"nicolehoan"
"510205","latifundian",,"nocelahein"
"510206","latifundiary",,"nocelaheot"
"510207","latifundio",,"okonadin"
"510208","latifundios",,"okonadapa"
"510209","latifundism",,"ikinedepun"
"510210","latifundista",,"nucilohien"
"510211","latifundium",,"okonadapaa"
"510212","latigid",,"ikinoota"
"510213","latigo",,"nucione"
"510214","latigoes",,"nicomaot"
"510215","latigos",,"nucimana"
"510216","latiid",,"okonot"
"510217","latik",,"nacut"
"510218","latilla",,"nucivi"
"510219","latillas",,"nuciviat"
"510220","latimer",,"akanaaa"
"510221","latimeria",,"ekenezot"
"510222","latimeriae",,"akanazi"
"510223","latimerias",,"ekenezo"
"510224","latimerid",,"nicozea"
"510225","latimeridae",,"nicozeween"
"510226","latimeridaes",,"nicozeweon"
"510227","latimeriid",,"nicozeet"
"510228","latimeroid",,"nacuzii"
"510229","latimore",,"okonohi"
"510230","latin",,"akanes"
"510231","latina",,"ekenani"
"510232","latinaness",,"necapaot"
"510233","latinas",,"ekenoun"
"510234","latinate",,"nicopou"
"510235","latindom",,"nicopaot"
"510236","latine",,"ukunete"
"510237","latiner",,"nicopea"
"510238","latiners",,"nicopein"
"510239","latines",,"ukunaia"
"510240","latinesce",,"ikinuzot"
"510241","latinesces",,"ikinuzoa"
"510242","latinesque",,"ikinuzen"
"510243","latinesques",,"ikinuzewon"
"510244","latinest",,"nocepaet"
"510245","latinhood",,"ukunarin"
"510246","latini",,"akanas"
"510247","latinian",,"nocepiia"
"510248","latinians",,"nocepiat"
"510249","latinic",,"akaneoa"
"510250","latinics",,"akaneset"
"510251","latinicus",,"ukunasu"
"510252","latinidad",,"akaneseta"
"510253","latiniform",,"okonisa"
"510254","latiniforms",,"okonisocen"
"510255","latinisation",,"akanesita"
"510256","latinisations",,"akanesiten"
"510257","latinise",,"ukunasun"
"510258","latinised",,"nocepiie"
"510259","latiniseed",,"necapoin"
"510260","latiniseing",,"necapobei"
"510261","latiniser",,"nicopuo"
"510262","latinisers",,"nicopuet"
"510263","latinises",,"ukunasua"
"510264","latinising",,"nocepiot"
"510265","latinism",,"ikinusen"
"510266","latinisms",,"ikinusona"
"510267","latinist",,"nicopua"
"510268","latinistic",,"nicopuon"
"510269","latinistical",,"ukunasogon"
"510270","latinisticals",,"ukunasogan"
"510271","latinistics",,"nicopuboan"
"510272","latinists",,"nicopuen"
"510273","latinitas",,"nucipae"
"510274","latinitaster",,"nicopuduan"
"510275","latinitasters",,"nicopuduun"
"510276","latinities",,"nocepie"
"510277","latinity",,"nacupeen"
"510278","latinization",,"nacuperein"
"510279","latinizations",,"nacuperea"
"510280","latinize",,"nucipaan"
"510281","latinized",,"akanesete"
"510282","latinizer",,"ekenosot"
"510283","latinizers",,"ekenoso"
"510284","latinizes",,"nucipaun"
"510285","latinizing",,"akanesu"
"510286","latinkin",,"nacupion"
"510287","latinless",,"necapaina"
"510288","latinlesss",,"necapaa"
"510289","latinly",,"nucipi"
"510290","latinness",,"nacupeet"
"510291","latinnest",,"ekenofot"
"510292","latino",,"okoneno"
"510293","latinoamericano",,"ekenohohin"
"510294","latinoness",,"nocepuun"
"510295","latinophile",,"nacupocou"
"510296","latinophobe",,"nucipecea"
"510297","latinophobia",,"necapician"
"510298","latinophobic",,"nacupocoin"
"510299","latinophone",,"necapicion"
"510300","latinos",,"okonione"
"510301","latins",,"akanoto"
"510302","latinum",,"okonioni"
"510303","latinus",,"ukunaana"
"510304","latinuss",,"ukunadun"
"510305","latinx",,"necaia"
"510306","latinxness",,"ukunalin"
"510307","latinxua",,"necapoun"
"510308","lation",,"okonenu"
"510309","latipennate",,"necahuhua"
"510310","latipennine",,"nicohehei"
"510311","latipinnate",,"nocehihau"
"510312","latiplantar",,"okonazijin"
"510313","latirostral",,"nicocaboi"
"510314","latirostrate",,"nicocaboia"
"510315","latirostres",,"ukunuhoga"
"510316","latirostress",,"ukunuhogen"
"510317","latirostrous",,"ekenehugan"
"510318","latirus",,"okonoete"
"510319","latiruss",,"okonodi"
"510320","latis",,"necaq"
"510321","latiscopid",,"nuciqau"
"510322","latisept",,"necaquun"
"510323","latiseptal",,"okonizun"
"510324","latiseptate",,"okonizogun"
"510325","latish",,"ikinune"
"510326","latisha",,"ukunaane"
"510327","latishas",,"ukunaruna"
"510328","latisher",,"necaqee"
"510329","latishest",,"nacuqaet"
"510330","latisiliqua",,"okonisiva"
"510331","latisimus",,"nicoquen"
"510332","latisse",,"nacuqin"
"510333","latissimi",,"nuciqain"
"510334","latissimus",,"nicoquon"
"510335","latisternal",,"nocequpue"
"510336","latitancies",,"nicowoheet"
"510337","latitancy",,"necawae"
"510338","latitant",,"akanoren"
"510339","latitat",,"necawan"
"510340","latitation",,"okonuru"
"510341","latitations",,"okonurevot"
"510342","latitats",,"necawaun"
"510343","latite",,"ekenio"
"510344","latitia",,"ikinaini"
"510345","latitias",,"ikinasa"
"510346","latitic",,"okonuet"
"510347","latito",,"ukunone"
"510348","latitude",,"nicowee"
"510349","latitudes",,"nicowein"
"510350","latitudi",,"nuciwoan"
"510351","latitudinal",,"necawuzuen"
"510352","latitudinality",,"ukunedivata"
"510353","latitudinally",,"ikinadovu"
"510354","latitudinarian",,"ikinadovot"
"510355","latitudinarianism",,"ekenidavon"
"510356","latitudinarianisms",,"ekenidavan"
"510357","latitudinarianisn",,"nuciwozoa"
"510358","latitudinarians",,"ikinadovo"
"510359","latitudinary",,"nacuwiziun"
"510360","latitudinous",,"ukunedivet"
"510361","latium",,"nicouna"
"510362","latiumite",,"ikinepen"
"510363","latiums",,"nicobu"
"510364","lative",,"akanune"
"510365","latively",,"nucidoi"
"510366","latka",,"necona"
"510367","latke",,"nucav"
"510368","latkes",,"nucao"
"510369","latlon",,"nuceet"
"510370","latmandu",,"necunoat"
"510371","lato",,"nici"
"510372","latofasciatus",,"nacalubiu"
"510373","latoile",,"okopiet"
"510374","latomia",,"nocozen"
