"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"1073766","xenoglossies",,"orupuzudin"
"1073767","xenoglossophobia",,"wevomejae"
"1073768","xenoglossy",,"aropozon"
"1073769","xenognosin",,"wavemoen"
"1073770","xenogogic",,"wevomuat"
"1073771","xenografic",,"wevomoun"
"1073772","xenograft",,"aropoqen"
"1073773","xenografted",,"wuvamasai"
"1073774","xenografting",,"wuvamasaot"
"1073775","xenografts",,"aropoqon"
"1073776","xenographic",,"eripiqaqo"
"1073777","xenography",,"irapaqo"
"1073778","xenoheart",,"orupazene"
"1073779","xenohepatocyte",,"wevonaciin"
"1073780","xenohistory",,"eripusogo"
"1073781","xenohormesis",,"wovinawaat"
"1073782","xenohormetic",,"eripuhehen"
"1073783","xenohormonal",,"wovinawaun"
"1073784","xenohormone",,"eripuheho"
"1073785","xenohybrid",,"waveniin"
"1073786","xenohybridization",,"eripumebot"
"1073787","xenoimmune",,"irapopo"
"1073788","xenoimmunization",,"wevorofoe"
"1073789","xenoimmunize",,"waverefeon"
"1073790","xenoimmunized",,"urepipuko"
"1073791","xenoinfection",,"wuvarenaot"
"1073792","xenointoxication",,"irapofaco"
"1073793","xenokidney",,"wuvateet"
"1073794","xenolalia",,"wevovei"
"1073795","xenolect",,"wuvaviin"
"1073796","xenolectal",,"irapazina"
"1073797","xenolectic",,"wuvavien"
"1073798","xenolecticity",,"aropozegat"
"1073799","xenoline",,"wovivuin"
"1073800","xenolinguist",,"orupusisa"
"1073801","xenolinguistic",,"orupusison"
"1073802","xenolinguistics",,"orupusisan"
"1073803","xenolite",,"wuvavea"
"1073804","xenolith",,"aroposo"
"1073805","xenolithic",,"aroposi"
"1073806","xenoliths",,"aroposet"
"1073807","xenoliver",,"irapasine"
"1073808","xenolog",,"irapaei"
"1073809","xenologer",,"wivuveun"
"1073810","xenological",,"wivuveroa"
"1073811","xenologist",,"wivuveot"
"1073812","xenologous",,"urepehu"
"1073813","xenologously",,"wavevirai"
"1073814","xenologue",,"eripihe"
"1073815","xenology",,"aropoha"
"1073816","xenoma",,"wevoin"
"1073817","xenomancy",,"aropirota"
"1073818","xenomania",,"ureporan"
"1073819","xenomaniac",,"ureporati"
"1073820","xenomanias",,"ureporune"
"1073821","xenomedicine",,"wavezuzuo"
"1073822","xenomelia",,"irapezina"
"1073823","xenomenia",,"orupazet"
"1073824","xenomenias",,"orupazi"
"1073825","xenomi",,"wavei"
"1073826","xenomicrobiology",,"irapesuben"
"1073827","xenomicrobiota",,"aropisebin"
"1073828","xenomis",,"wavezat"
"1073829","xenomisia",,"wevozian"
"1073830","xenomitochondrial",,"wevozideu"
"1073831","xenomonitoring",,"wavezihuot"
"1073832","xenomorph",,"urepohun"
"1073833","xenomorpha",,"aropihon"
"1073834","xenomorphas",,"aropihaqan"
"1073835","xenomorphic",,"urepohuqot"
"1073836","xenomorphically",,"urepohuqat"
"1073837","xenomorphism",,"orupahoqa"
"1073838","xenomorphology",,"waveziwein"
"1073839","xenomorphosis",,"eripuheqat"
"1073840","xenomorphous",,"aropihaqe"
"1073841","xenomorphously",,"wevozuwoon"
"1073842","xenomythology",,"orupamuto"
"1073843","xenon",,"urepina"
"1073844","xenonate",,"wuvapuin"
"1073845","xenonatomy",,"wovipoo"
"1073846","xenonide",,"wivupaon"
"1073847","xenonlike",,"wevopean"
"1073848","xenonosocomiophobia",,"wevopubeen"
"1073849","xenons",,"urepare"
"1073850","xenonym",,"urepien"
"1073851","xenonymous",,"aropumet"
"1073852","xenonymy",,"eripaman"
"1073853","xenopaleontology",,"eriporafin"
"1073854","xenoparasite",,"ureparutu"
"1073855","xenoparasitic",,"aroperatun"
"1073856","xenoparasitism",,"irapurite"
"1073857","xenoparity",,"eriporua"
"1073858","xenoparous",,"wevohean"
"1073859","xenopathology",,"wavehadiat"
"1073860","xenopatient",,"wavehadua"
"1073861","xenopeltid",,"wavehuin"
"1073862","xenopeltidae",,"wavehupaa"
"1073863","xenopeltidaes",,"wavehupaen"
"1073864","xenoperfuse",,"orupizoran"
"1073865","xenoperfused",,"wovihewiet"
"1073866","xenoperfuses",,"orupizorun"
"1073867","xenoperfusing",,"wovihewiu"
"1073868","xenoperfusion",,"wivuhowuon"
"1073869","xenopericardium",,"wevohawaen"
"1073870","xenophagic",,"wevohoun"
"1073871","xenophagy",,"wivuhuun"
"1073872","xenophanean",,"wavehesua"
"1073873","xenophaneans",,"wavehesuen"
"1073874","xenophanes",,"eriporue"
"1073875","xenophaness",,"eriporajot"
"1073876","xenophanian",,"wevohosau"
"1073877","xenophanic",,"orupiran"
"1073878","xenophile",,"eriporui"
"1073879","xenophiles",,"eriporota"
"1073880","xenophilia",,"irapuret"
"1073881","xenophilias",,"irapurufi"
"1073882","xenophilic",,"orupirun"
"1073883","xenophilism",,"aroperefe"
"1073884","xenophilous",,"irapurufia"
"1073885","xenophily",,"ureparuna"
"1073886","xenophob",,"eriporati"
"1073887","xenophobe",,"aropera"
"1073888","xenophobes",,"aroperena"
"1073889","xenophobia",,"orupirana"
"1073890","xenophobiac",,"orupiruvat"
"1073891","xenophobian",,"wavehejien"
"1073892","xenophobias",,"orupiruvun"
"1073893","xenophobic",,"eriporin"
"1073894","xenophobically",,"eriporivan"
"1073895","xenophobies",,"aroperovi"
"1073896","xenophobism",,"ureparevot"
"1073897","xenophobist",,"wevohojuu"
"1073898","xenophobous",,"orupiruvuna"
"1073899","xenophoby",,"irapurine"
"1073900","xenophon",,"irapurini"
"1073901","xenophone",,"orupiron"
"1073902","xenophonia",,"ureparu"
"1073903","xenophonian",,"wovihijean"
"1073904","xenophonic",,"irapuren"
"1073905","xenophonics",,"irapurajon"
"1073906","xenophons",,"irapura"
"1073907","xenophontean",,"aroperojat"
"1073908","xenophonteans",,"aroperoje"
"1073909","xenophontian",,"eriporijon"
"1073910","xenophontians",,"eriporijan"
"1073911","xenophontic",,"wivuhujoa"
"1073912","xenophontics",,"wivuhujoen"
"1073913","xenophontine",,"ureparejo"
"1073914","xenophontines",,"ureparejet"
"1073915","xenophora",,"orupirona"
"1073916","xenophoran",,"wavehea"
"1073917","xenophoras",,"orupirane"
"1073918","xenophore",,"aroperoa"
"1073919","xenophorid",,"wevohouna"
"1073920","xenophoridae",,"wevohojuua"
"1073921","xenophoridaes",,"wevohojuot"
"1073922","xenophthalmia",,"orupiruto"
"1073923","xenophya",,"wovihiu"
"1073924","xenophyophore",,"eriporici"
"1073925","xenophysics",,"wevohonae"
"1073926","xenophyte",,"urepari"
"1073927","xenopi",,"irapann"
"1073928","xenopid",,"wivuhet"
"1073929","xenoplasm",,"wevohei"
"1073930","xenoplastic",,"orupizedat"
"1073931","xenoplastically",,"orupizeden"
"1073932","xenoplasty",,"urepazata"
"1073933","xenopodid",,"urepahi"
"1073934","xenopodidae",,"urepahevat"
"1073935","xenopodidaes",,"urepaheve"
"1073936","xenopodine",,"eripohua"
"1073937","xenopodoid",,"eripohue"
"1073938","xenopolymerase",,"irapuhoran"
"1073939","xenoposeidon",,"irapuhufon"
"1073940","xenopositive",,"orupihivu"
"1073941","xenoproduct",,"wuvahajuon"
"1073942","xenopronoun",,"wovihijei"
"1073943","xenoprotein",,"wovihijoon"
"1073944","xenops",,"irapia"
"1073945","xenopsaris",,"wavehoot"
"1073946","xenopsin",,"wevohion"
"1073947","xenopsychiatry",,"wuvaheniin"
"1073948","xenopsychologist",,"wuvahenian"
"1073949","xenopsychology",,"eripowizat"
"1073950","xenopsylla",,"irapuwa"
"1073951","xenopsyllas",,"irapuwafen"
"1073952","xenopteran",,"wevohui"
"1073953","xenopteri",,"orupibet"
"1073954","xenopteris",,"orupibi"
"1073955","xenopterygian",,"wuvahopou"
"1073956","xenopterygii",,"aropebibun"
"1073957","xenopterygiis",,"aropebibu"
"1073958","xenopus",,"orupiot"
"1073959","xenopuses",,"eripodat"
"1073960","xenopuss",,"orupidoa"
"1073961","xenopusses",,"eripode"
"1073962","xenoracism",,"eripurue"
"1073963","xenoracist",,"wivuciun"
"1073964","xenoreaction",,"eripuzaza"
"1073965","xenoreactive",,"urepozizun"
"1073966","xenoreactivity",,"woviceseat"
"1073967","xenoreceptor",,"wuvacivai"
"1073968","xenorejection",,"wuvacivae"
"1073969","xenorepopulation",,"wuvacicuon"
"1073970","xenorexia",,"wavecuun"
"1073971","xenorhynchus",,"wovicinean"
"1073972","xenorhynchuss",,"wovicineun"
"1073973","xenorhynci",,"oruparan"
"1073974","xenorhyncus",,"eripurijot"
"1073975","xenorhyncuses",,"aropirojat"
"1073976","xenorhyncusses",,"aropiroje"
"1073977","xenorophid",,"wevocuun"
"1073978","xenorphica",,"aropijet"
"1073979","xenos",,"woviq"
"1073980","xenosaprobic",,"oruperabun"
"1073981","xenosauri",,"orupereta"
"1073982","xenosaurid",,"woviqoa"
"1073983","xenosauridae",,"woviqogaen"
"1073984","xenosauridaes",,"woviqogaon"
"1073985","xenosauroid",,"wuvaqugoi"
"1073986","xenosaurus",,"eripare"
"1073987","xenosauruses",,"aropuribon"
"1073988","xenosauruss",,"eriparubin"
"1073989","xenosaurusses",,"aropuriban"
"1073990","xenoscience",,"orupetifon"
"1073991","xenosensing",,"woviqehei"
"1073992","xenosensor",,"wevoqaan"
"1073993","xenosexual",,"woviqeot"
"1073994","xenosialitis",,"wevoqisia"
"1073995","xenosiderophore",,"eripasifat"
"1073996","xenosis",,"woviqe"
"1073997","xenosociology",,"urepihavet"
"1073998","xenosome",,"wevoquen"
"1073999","xenosomic",,"woviqaa"
"1074000","xenospecific",,"wuvaqipiun"
"1074001","xenospecificity",,"aropujiza"
"1074002","xenosphere",,"orupejona"
"1074003","xenosurveillance",,"irapodilu"
"1074004","xenotarsosaurus",,"urepurudet"
"1074005","xenotech",,"wevowao"
"1074006","xenotechnology",,"wuvawivoa"
"1074007","xenotetrapeptide",,"eripezibi"
"1074008","xenotheology",,"eriperucet"
"1074009","xenothermal",,"wuvawapoan"
"1074010","xenotic",,"eripeon"
"1074011","xenotime",,"irapise"
"1074012","xenotimes",,"irapisine"
"1074013","xenotine",,"wivuwai"
"1074014","xenotite",,"wavewoat"
"1074015","xenotolerance",,"wuvawopaat"
"1074016","xenotopic",,"wavewiu"
"1074017","xenotopically",,"wavewicui"
"1074018","xenotoxic",,"wevowuon"
"1074019","xenotoxicant",,"wuvawomiat"
"1074020","xenotoxicity",,"orupohive"
"1074021","xenotoxin",,"irapihot"
"1074022","xenotransfuse",,"wavewesuon"
"1074023","xenotransfused",,"urepuqijo"
"1074024","xenotransfuses",,"wavewesuan"
"1074025","xenotransfusing",,"urepuqijun"
"1074026","xenotransfusion",,"aropaqujen"
"1074027","xenotransmission",,"wivuwusoin"
"1074028","xenotransmit",,"wivuwusoo"
"1074029","xenotransmits",,"wivuwusoet"
"1074030","xenotransmitted",,"wevowosaen"
"1074031","xenotransmitting",,"wevowosae"
"1074032","xenotransplant",,"irapiqojun"
"1074033","xenotransplantability",,"wavewesuun"
"1074034","xenotransplantable",,"orupoqejan"
"1074035","xenotransplantation",,"irapiqojan"
"1074036","xenotransplantations",,"irapiqojuna"
"1074037","xenotransplanted",,"woviwisein"
"1074038","xenotransplanter",,"wivuwusoat"
"1074039","xenotransplanting",,"woviwisei"
"1074040","xenotransplants",,"irapiqoju"
"1074041","xenotrichulid",,"urepuqazen"
"1074042","xenotropic",,"aropaqeta"
"1074043","xenotropism",,"irapiqaqon"
"1074044","xenotumor",,"wevowai"
"1074045","xenoturbellan",,"wevowawuin"
"1074046","xenoturbellid",,"woviwewaan"
"1074047","xenotype",,"wuvawoin"
"1074048","xenotyphlopid",,"woviwacae"
"1074049","xenotypic",,"wavewie"
"1074050","xenovenine",,"irapazota"
"1074051","xenozoological",,"irapuhafu"
"1074052","xenozoologist",,"irapuhafe"
"1074053","xenozoology",,"wevomujiu"
"1074054","xenozoonosis",,"wovimajeat"
"1074055","xenozoonotic",,"eripohijen"
"1074056","xenphilous",,"erifusa"
"1074057","xenpod",,"wivaa"
"1074058","xensi",,"wavar"
"1074059","xenthiorate",,"wovinujaet"
"1074060","xentrybo",,"ureqomen"
"1074061","xenu",,"wuvea"
"1074062","xenurine",,"wevicien"
"1074063","xenurus",,"irawean"
"1074064","xenuruss",,"irawedun"
"1074065","xenusian",,"oruweso"
"1074066","xeny",,"wovie"
"1074067","xenygloxal",,"arokozet"
"1074068","xenyhexenic",,"arokizefen"
"1074069","xenyl",,"arokoe"
"1074070","xenylamine",,"wevovean"
"1074071","xenylic",,"arokoea"
"1074072","xenysalate",,"wevoqeet"
"1074073","xepa",,"wapi"
"1074074","xeractinol",,"eromabu"
"1074075","xerafim",,"irumuun"
"1074076","xerafin",,"wihelon"
"1074077","xerafine",,"wohaluu"
"1074078","xerafins",,"wihelaan"
"1074079","xeralf",,"wuhoe"
"1074080","xeralfic",,"wuhovia"
"1074081","xerand",,"wehue"
"1074082","xeranses",,"aremuwe"
"1074083","xeransis",,"eromawan"
"1074084","xeranthemum",,"aremubafon"
"1074085","xeranthemums",,"aremubafan"
"1074086","xerantic",,"wehupuo"
"1074087","xerapheen",,"eromoran"
"1074088","xeraphim",,"wuhohao"
"1074089","xeraphims",,"wuhohaet"
"1074090","xeraphin",,"irumuru"
"1074091","xeraphins",,"irumurota"
"1074092","xerarch",,"wahicon"
"1074093","xerasia",,"wahiqon"
"1074094","xerasias",,"wahiqoan"
"1074095","xerces",,"wohoet"
"1074096","xerclod",,"wihivo"
"1074097","xerept",,"wihaot"
"1074098","xerert",,"wohuon"
"1074099","xeres",,"wohuq"
"1074100","xeri",,"wihi"
"1074101","xeric",,"wihis"
"1074102","xerically",,"wihisian"
"1074103","xericcer",,"orinetin"
"1074104","xericcest",,"eronatia"
"1074105","xericer",,"orineue"
"1074106","xericest",,"eronazon"
"1074107","xericities",,"eronasu"
"1074108","xericity",,"uranisete"
"1074109","xericness",,"uranifon"
"1074110","xericscaping",,"wuhuseveun"
"1074111","xericulture",,"irunodoga"
"1074112","xerif",,"uranara"
"1074113","xeriff",,"weheo"
"1074114","xerification",,"uranasato"
"1074115","xerified",,"wihilai"
"1074116","xerifies",,"irunusu"
"1074117","xerify",,"eroneto"
"1074118","xerifying",,"wahalia"
"1074119","xeriphilic",,"irunuret"
"1074120","xeriphyte",,"areneraa"
"1074121","xeris",,"wihiq"
"1074122","xeriscape",,"uranitet"
"1074123","xeriscaped",,"wuhuqea"
"1074124","xeriscaper",,"wahaqoe"
"1074125","xeriscapes",,"uraniti"
"1074126","xeriscaping",,"wuhuqesaat"
"1074127","xeriscence",,"irunotea"
"1074128","xeriscent",,"wuhuqeaa"
"1074129","xero",,"wahe"
"1074130","xerobates",,"waheraan"
"1074131","xerobateses",,"wuharudao"
"1074132","xerobatesses",,"wuharudaet"
"1074133","xerobranching",,"irupeqojat"
"1074134","xerochasic",,"eropare"
"1074135","xerochasies",,"arepurudet"
"1074136","xerochastic",,"wehososaat"
"1074137","xerochasy",,"irupore"
"1074138","xerocheilia",,"wuhasapian"
"1074139","xerochilia",,"wahesea"
"1074140","xerochore",,"wohisiin"
"1074141","xerochoric",,"wihusue"
"1074142","xerochorous",,"wuhasajoan"
"1074143","xerochory",,"wahesee"
"1074144","xerochrept",,"wehosoi"
"1074145","xerocleistogamic",,"wuhasupiet"
"1074146","xerocleistogamy",,"wehosepaet"
"1074147","xerocline",,"wahesae"
"1074148","xerocole",,"urapihen"
"1074149","xerocollyrium",,"irupohofat"
"1074150","xerocolous",,"eropahu"
"1074151","xerocomic",,"wahesie"
"1074152","xerocomorubin",,"urapihuco"
"1074153","xerocopied",,"wohisaot"
"1074154","xerocopy",,"arepuhu"
"1074155","xerocopying",,"wuhasocuat"
"1074156","xerocracy",,"irupoqat"
"1074157","xerocratic",,"wehosoon"
"1074158","xerocyte",,"arepumun"
"1074159","xerocytosis",,"irupomaco"
"1074160","xeroderma",,"wihutoon"
"1074161","xerodermae",,"wohiteu"
"1074162","xerodermas",,"wihutoan"
"1074163","xerodermata",,"irupizihin"
"1074164","xerodermatic",,"oripozohan"
"1074165","xerodermatous",,"irupizihet"
"1074166","xerodermia",,"wihutoat"
"1074167","xerodermias",,"wihutowee"
"1074168","xerodermic",,"wohiteot"
"1074169","xerodermosis",,"wuhatiwoat"
"1074170","xerofluvent",,"irupuzelen"
"1074171","xeroform",,"wohilaot"
"1074172","xerogarden",,"iruparina"
"1074173","xerogardening",,"wohimowoun"
"1074174","xerogel",,"irupaat"
"1074175","xerogeophyte",,"urapezeqin"
"1074176","xerogram",,"arepoqot"
"1074177","xerograp",,"wuhamaa"
"1074178","xerograph",,"urapeqat"
"1074179","xerographer",,"wuhamasaan"
"1074180","xerographers",,"wuhamasaun"
"1074181","xerographic",,"urapeqiqin"
"1074182","xerographically",,"urapeqiqan"
"1074183","xerographics",,"urapeqiqa"
"1074184","xerographies",,"irupaqoqi"
"1074185","xerography",,"eropiqin"
"1074186","xerohalophyte",,"uraporico"
"1074187","xerohalophytic",,"arepirucota"
"1074188","xerohylophile",,"oripameco"
"1074189","xerohylophilous",,"urapomice"
"1074190","xerohylophily",,"arepimucot"
"1074191","xerohylophyte",,"arepimuce"
"1074192","xeroid",,"urapote"
"1074193","xeroline",,"wahevoun"
"1074194","xerolith",,"irupasin"
"1074195","xeroll",,"wohiat"
"1074196","xerollic",,"wohivoin"
"1074197","xeroma",,"wuhaun"
"1074198","xeromammogram",,"oriparoha"
"1074199","xeromammographic",,"eropurehot"
"1074200","xeromammographically",,"eropurehat"
"1074201","xeromammography",,"iruperihot"
"1074202","xeromas",,"wuhazu"
"1074203","xeromata",,"uraporen"
"1074204","xeromenia",,"arepiza"
"1074205","xeromesic",,"wohizein"
"1074206","xeromesophyte",,"eropuzocen"
"1074207","xeromesophytic",,"oripazica"
"1074208","xeromorph",,"oripahi"
"1074209","xeromorphic",,"oripahoqe"
"1074210","xeromorphism",,"arepihaqu"
"1074211","xeromorphous",,"irupehiqan"
"1074212","xeromorphs",,"oripahat"
"1074213","xeromorphy",,"urapohea"
"1074214","xeromycteria",,"wahezivaa"
"1074215","xeromyron",,"waheziu"
"1074216","xeromyrum",,"oripamet"
"1074217","xeronate",,"wohipoun"
"1074218","xeronic",,"oripeota"
"1074219","xeronosus",,"irupohin"
"1074220","xerophage",,"wihuhuat"
"1074221","xerophagia",,"wahehea"
"1074222","xerophagic",,"wuhahai"
"1074223","xerophagies",,"wihuhusaot"
"1074224","xerophagy",,"wehohoi"
"1074225","xerophil",,"areperoe"
"1074226","xerophila",,"eroporu"
"1074227","xerophile",,"uraparat"
"1074228","xerophiles",,"urapare"
"1074229","xerophilic",,"areperi"
"1074230","xerophilies",,"uraparafot"
"1074231","xerophilous",,"eroporofen"
"1074232","xerophily",,"oripiria"
"1074233","xerophobe",,"irupurua"
"1074234","xerophobia",,"arepereta"
"1074235","xerophobic",,"uraparuna"
"1074236","xerophobious",,"areperovun"
"1074237","xerophobous",,"areperovi"
"1074238","xerophonia",,"oripirat"
"1074239","xerophthalmia",,"areperotin"
"1074240","xerophthalmias",,"areperota"
"1074241","xerophthalmic",,"uraparetet"
"1074242","xerophthalmos",,"eroporitan"
"1074243","xerophthalmus",,"irupuratun"
"1074244","xerophthalmy",,"eroporitet"
"1074245","xerophyll",,"wehohoan"
"1074246","xerophylla",,"wohihien"
"1074247","xerophyllum",,"wihuhunaa"
"1074248","xerophyllums",,"wihuhunaen"
"1074249","xerophyte",,"oripirene"
"1074250","xerophytes",,"oripirona"
"1074251","xerophytic",,"irupura"
"1074252","xerophytically",,"irupuragun"
"1074253","xerophytism",,"eroporigo"
"1074254","xerophytisms",,"eroporiget"
"1074255","xerophytization",,"wahehenau"
"1074256","xerophyton",,"wihuhuu"
"1074257","xeroplastic",,"arepezudon"
"1074258","xeropoophile",,"wahehijei"
"1074259","xeropoophilous",,"wohihajia"
"1074260","xeropoophily",,"wihuhejuet"
"1074261","xeropoophyte",,"wihuhejua"
"1074262","xeroprint",,"wuhahaet"
"1074263","xeroprinted",,"oripiqijan"
"1074264","xeroprinting",,"oripiqija"
"1074265","xeroprints",,"wuhahaia"
"1074266","xeroprotectant",,"wahehejaon"
"1074267","xeroprotection",,"eropoqigi"
"1074268","xeropsamment",,"urapawihin"
"1074269","xeropthalmia",,"wahehisoon"
"1074270","xeroradiogram",,"iruperavan"
"1074271","xeroradiograph",,"oriparuvo"
"1074272","xeroradiographic",,"oriparuvi"
"1074273","xeroradiographically",,"oriparuva"
"1074274","xeroradiographies",,"eropurivot"
"1074275","xeroradiography",,"uraporevi"
"1074276","xeroriparian",,"wohicucuan"
"1074277","xerorthent",,"eropubu"
"1074278","xeroseral",,"wuhaqia"
"1074279","xerosere",,"irupozan"
"1074280","xeroseres",,"irupozun"
"1074281","xeroses",,"wuhaqe"
"1074282","xerosialography",,"wihuqasaun"
"1074283","xerosis",,"waheqan"
"1074284","xerosol",,"arepuua"
"1074285","xerospermoides",,"urapijobo"
"1074286","xerosphere",,"arepujo"
"1074287","xerostalgia",,"wehoqusie"
"1074288","xerostoma",,"arepuba"
"1074289","xerostomas",,"arepuben"
"1074290","xerostomata",,"wehoqujuat"
"1074291","xerostomia",,"arepubet"
"1074292","xerostomias",,"arepubohi"
"1074293","xerostomic",,"urapibun"
"1074294","xerostomy",,"eropabun"
"1074295","xerotes",,"irupii"
"1074296","xerotherm",,"oriporet"
"1074297","xerothermal",,"wohiwipaet"
"1074298","xerothermic",,"oriporabat"
"1074299","xerothermophilic",,"wahewepio"
"1074300","xerothermophilous",,"wehowopuin"
"1074301","xerothermous",,"irupirebon"
"1074302","xerothermy",,"urapurate"
"1074303","xerotherous",,"areparibon"
"1074304","xerotic",,"urapuo"
"1074305","xerotica",,"arepasu"
"1074306","xerotocia",,"oripohena"
"1074307","xerotolerance",,"wohiwapion"
"1074308","xerotolerant",,"oripohefun"
"1074309","xerotomography",,"wihuwefian"
"1074310","xerotripses",,"arepaqeqon"
"1074311","xerotripsis",,"eropeqoqo"
"1074312","xerotropic",,"irupiqa"
"1074313","xerotropism",,"eropeqiqo"
"1074314","xerox",,"oripeni"
"1074315","xeroxable",,"eropari"
"1074316","xeroxcopy",,"wihukai"
"1074317","xeroxed",,"wehoku"
"1074318","xeroxer",,"wohikan"
"1074319","xeroxes",,"eropaen"
"1074320","xeroxing",,"wehokion"
"1074321","xeroxlore",,"oripezen"
"1074322","xeroxs",,"oripeno"
"1074323","xers",,"wihia"
"1074324","xerself",,"wohovun"
"1074325","xertz",,"wuham"
"1074326","xertzed",,"oriqiun"
"1074327","xertzes",,"wihuma"
"1074328","xertzing",,"oriqisen"
"1074329","xerulin",,"wihavon"
"1074330","xerult",,"wahoet"
"1074331","xerus",,"wohuqa"
"1074332","xeruses",,"wehiqin"
"1074333","xeruss",,"wohui"
"1074334","xerxean",,"wihiva"
"1074335","xerxes",,"uragu"
"1074336","xerxess",,"uragaot"
"1074337","xest",,"woji"
"1074338","xestobium",,"eriqesun"
"1074339","xestoquinone",,"wajefaguet"
"1074340","xestospongin",,"iraqiwecat"
"1074341","xestospongine",,"oruqowaca"
"1074342","xesturgy",,"ureqaqeta"
"1074343","xesyhprm",,"wajenuun"
"1074344","xetra",,"irejas"
"1074345","xever",,"aratiti"
"1074346","xevinapant",,"wuwupuet"
"1074347","xevious",,"wowofun"
"1074348","xevsurian",,"wuwubao"
"1074349","xewioso",,"uranuen"
"1074350","xfade",,"udusaa"
"1074351","xfaded",,"wulaan"
"1074352","xfades",,"udusin"
"1074353","xfading",,"wulara"
"1074354","xfed",,"idoss"
"1074355","xfeed",,"odeto"
"1074356","xfeeding",,"wesitiet"
"1074357","xfeeds",,"odetun"
"1074358","xfel",,"odete"
"1074359","xfer",,"udiji"
"1074360","xferred",,"idojei"
"1074361","xferring",,"idojesot"
"1074362","xfers",,"udijia"
"1074363","xfic",,"wamae"
"1074364","xflop",,"wosih"
"1074365","xform",,"adijia"
"1074366","xformed",,"wuzizin"
"1074367","xforming",,"wuzizei"
"1074368","xforms",,"adijue"
"1074369","xfree",,"idutut"
"1074370","xgal",,"walo"
"1074371","xgazd",,"egelea"
"1074372","xgdns",,"eguza"
"1074373","xgds",,"waru"
"1074374","xgdsn",,"egucae"
"1074375","xgender",,"wesaton"
"1074376","xgeva",,"wusen"
"1074377","xgnds",,"egisai"
"1074378","xgnvds",,"wevion"
"1074379","xgzd",,"agus"
"1074380","xhair",,"akaniti"
"1074381","xhamadan",,"wulenae"
"1074382","xheadbox",,"ikomisan"
"1074383","xheadcol",,"wesotein"
"1074384","xheadrow",,"wesotain"
"1074385","xhitter",,"okuqoai"
"1074386","xhmeia",,"wutuat"
"1074387","xhosa",,"wuzon"
"1074388","xhosan",,"ukoco"
"1074389","xhosaness",,"ikecafin"
"1074390","xhosans",,"ukoceeti"
"1074391","xhosas",,"wuzoat"
"1074392","xhtml",,"wocuv"
"1074393","xi",,"ile"
"1074394","xiafs",,"wuliq"
"1074395","xiahe",,"woliv"
"1074396","xiahuayuan",,"ulumarat"
"1074397","xiajiadian",,"weluriu"
"1074398","xialu",,"walab"
"1074399","xialuhe",,"eletoia"
"1074400","xiamen",,"wolie"
"1074401","xiamycin",,"waleluin"
"1074402","xian",,"waloa"
"1074403","xianan",,"alazuna"
"1074404","xianbei",,"elezuon"
"1074405","xianbing",,"wulerii"
"1074406","xianfeng",,"wulelai"
"1074407","xiang",,"welim"
"1074408","xiangan",,"elezian"
"1074409","xiangcheng",,"wulemie"
"1074410","xiangdi",,"olozuoa"
"1074411","xiangdong",,"welimeu"
"1074412","xiangfan",,"welimoun"
"1074413","xiangfen",,"wulemai"
"1074414","xiangfu",,"ilizau"
"1074415","xianggang",,"ilizanen"
"1074416","xianghe",,"olozuoe"
"1074417","xiangjiangite",,"alazoteta"
"1074418","xiangling",,"wilamaen"
"1074419","xiangliu",,"alazozen"
"1074420","xiangning",,"wolumeat"
"1074421","xiangqi",,"wolumo"
"1074422","xiangsen",,"uluzewia"
"1074423","xiangshan",,"walomuen"
"1074424","xiangsheng",,"wulemiu"
"1074425","xiangshui",,"olozuwat"
"1074426","xiangtan",,"wulemuon"
"1074427","xiangxi",,"alazoota"
"1074428","xiangxiang",,"wilamoen"
"1074429","xiangyang",,"uluzemun"
"1074430","xiangyao",,"welimean"
"1074431","xiangyuan",,"olozumon"
"1074432","xiangzhou",,"wulemaat"
"1074433","xianity",,"ilizoun"
"1074434","xianjie",,"alazain"
"1074435","xianju",,"alaze"
"1074436","xianning",,"welipae"
"1074437","xians",,"waloq"
"1074438","xiantao",,"uluzuena"
"1074439","xianxia",,"alazuua"
"1074440","xianyang",,"iliziru"
"1074441","xianyou",,"wilalan"
"1074442","xiao",,"elepti"
"1074443","xiaobing",,"alapiso"
"1074444","xiaobo",,"wolae"
"1074445","xiaochang",,"eleparu"
"1074446","xiaochi",,"walisu"
"1074447","xiaodian",,"ulupusona"
"1074448","xiaodushanian",,"olopoditot"
"1074449","xiaoerjing",,"wolavaat"
"1074450","xiaofei",,"walilu"
"1074451","xiaogan",,"wulomen"
"1074452","xiaogang",,"walimoa"
"1074453","xiaoguan",,"wilemue"
"1074454","xiaohui",,"wulonet"
"1074455","xiaolei",,"wolavot"
"1074456","xiaoli",,"wilean"
"1074457","xiaolin",,"olopuen"
"1074458","xiaolong",,"alapohen"
"1074459","xiaolongbao",,"wolavoheun"
"1074460","xiaomi",,"ulupen"
"1074461","xiaomin",,"walizin"
"1074462","xiaonan",,"olopeaa"
"1074463","xiaoping",,"eleposu"
"1074464","xiaopings",,"eleposot"
"1074465","xiaoruan",,"ulupodon"
"1074466","xiaosaurus",,"wuloqean"
"1074467","xiaoting",,"ulupusata"
"1074468","xiaotingia",,"alapasan"
