"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1,087,070",,,
"656730","off",,"udo"
"656731","offa",,"adima"
"656732","offal",,"tigev"
"656733","offald",,"ideman"
"656734","offaling",,"odamisan"
"656735","offally",,"udomaon"
"656736","offals",,"tigein"
"656737","offaly",,"tagia"
"656738","offalys",,"tagiven"
"656739","offangle",,"edumune"
"656740","offangled",,"tagipaan"
"656741","offangles",,"edumunin"
"656742","offangling",,"tagipaa"
"656743","offas",,"adimi"
"656744","offbase",,"tugini"
"656745","offbeam",,"togevet"
"656746","offbear",,"adinae"
"656747","offbeat",,"udonuo"
"656748","offbeater",,"tigovia"
"656749","offbeatest",,"togevoat"
"656750","offbeatness",,"taguvaduat"
"656751","offbeats",,"udonuret"
"656752","offbeatter",,"idenirin"
"656753","offbeattest",,"odanorigi"
"656754","offboard",,"togefoia"
"656755","offboarded",,"edunarun"
"656756","offboarding",,"edunarapen"
"656757","offboards",,"togefoat"
"656758","offbreak",,"udonezon"
"656759","offcap",,"tegeat"
"656760","offcapped",,"tegenain"
"656761","offcapping",,"tegenai"
"656762","offcaps",,"tegene"
"656763","offcast",,"tugunan"
"656764","offcasting",,"ideruwet"
"656765","offcasts",,"tuguneun"
"656766","offchain",,"iderarot"
"656767","offchance",,"odaruret"
"656768","offchurch",,"tuguniot"
"656769","offclassing",,"odarirodin"
"656770","offcolour",,"edurazin"
"656771","offcome",,"ideroun"
"656772","offcomer",,"tigifuo"
"656773","offcoming",,"togofiot"
"656774","offcumden",,"odaropet"
"656775","offcut",,"togoen"
"656776","offcuts",,"togobon"
"656777","offcutter",,"tegebuot"
"656778","offcutting",,"tagabiu"
"656779","offda",,"tugan"
"656780","offdiagonal",,"tugaruruon"
"656781","offduty",,"udosuen"
"656782","offed",,"togut"
"656783","offen",,"tagop"
"656784","offenbac",,"odatasa"
"656785","offenbach",,"togupiat"
"656786","offenbachian",,"edutusuzen"
"656787","offenbachs",,"togupie"
"656788","offenburg",,"tegipoo"
"656789","offence",,"tugepi"
"656790","offenceful",,"tigapai"
"656791","offenceless",,"odatatufan"
"656792","offencelesser",,"tegipipii"
"656793","offencelesses",,"edututifo"
"656794","offencelessest",,"tagopopoot"
"656795","offencelessly",,"togupupuo"
"656796","offencelessness",,"tigapapaot"
"656797","offences",,"tugepeat"
"656798","offencive",,"idetetin"
"656799","offencively",,"tigapataan"
"656800","offend",,"aditun"
"656801","offendable",,"udotovan"
"656802","offendant",,"idetevin"
"656803","offended",,"tigapein"
"656804","offendedly",,"udotovana"
"656805","offendedness",,"aditivopon"
"656806","offendednesss",,"aditivopan"
"656807","offendee",,"idetevat"
"656808","offender",,"tugepoat"
"656809","offenders",,"tugepoe"
"656810","offendest",,"tigapeo"
"656811","offendeth",,"udotovane"
"656812","offendible",,"ideteva"
"656813","offendin",,"togupaat"
"656814","offending",,"tigapei"
"656815","offendo",,"odataaa"
"656816","offendor",,"togupaan"
"656817","offendotron",,"tegipujei"
"656818","offendour",,"tegipua"
"656819","offendress",,"tugepoin"
"656820","offendresses",,"tigapewuan"
"656821","offends",,"aditiu"
"656822","offense",,"tugepan"
"656823","offenseful",,"tigapaan"
"656824","offenseless",,"odatawufat"
"656825","offenselesser",,"tegipipian"
"656826","offenselesses",,"edutuwifen"
"656827","offenselessest",,"tagopopoa"
"656828","offenselessly",,"togupupuen"
"656829","offenselessness",,"tigapapaa"
"656830","offensensitivity",,"tegipipaet"
"656831","offenseproof",,"odatawuqot"
"656832","offenses",,"tugepeun"
"656833","offensible",,"tigapaia"
"656834","offensio",,"togupuun"
"656835","offension",,"aditiwon"
"656836","offensiv",,"udotowan"
"656837","offensive",,"idetewot"
"656838","offensively",,"tigapataat"
"656839","offensiveness",,"tugepetei"
"656840","offensivenesses",,"tigapataa"
"656841","offensives",,"idetewo"
"656842","offensivity",,"tagopotoin"
"656843","offensus",,"tugepee"
"656844","offer",,"tigac"
"656845","offerable",,"togucoan"
"656846","offerd",,"ideti"
"656847","offered",,"odatuin"
"656848","offeree",,"tegicat"
"656849","offerees",,"tegicae"
"656850","offerer",,"idetaat"
"656851","offerers",,"idetaze"
"656852","offerest",,"odatuzo"
"656853","offereth",,"togucean"
"656854","offerin",,"edutiat"
"656855","offering",,"odatusi"
"656856","offerings",,"odatusat"
"656857","offerle",,"edutii"
"656858","offerles",,"edutizat"
"656859","offerless",,"edutize"
"656860","offerman",,"aditopa"
"656861","offermans",,"aditopen"
"656862","offero",,"tagoa"
"656863","offeror",,"edutian"
"656864","offerors",,"edutihun"
"656865","offers",,"tigau"
"656866","offerton",,"togucaat"
"656867","offertor",,"tagocion"
"656868","offertorial",,"aditobebat"
"656869","offertories",,"tugecojoen"
"656870","offertory",,"togucaun"
"656871","offerture",,"tegicuot"
"656872","offery",,"tagoot"
"656873","offest",,"toguen"
"656874","offfield",,"togureun"
"656875","offgas",,"eduli"
"656876","offgassed",,"tugoneu"
"656877","offgasses",,"adilewen"
"656878","offgassing",,"tugoneon"
"656879","offglide",,"odalison"
"656880","offgoing",,"tagifoe"
"656881","offgrade",,"adilorot"
"656882","offguard",,"adilara"
"656883","offham",,"tigoot"
"656884","offhand",,"togeni"
"656885","offhanded",,"edumofun"
"656886","offhandedly",,"teganizoet"
"656887","offhandedness",,"togenuzio"
"656888","offhandednesses",,"teganizoe"
"656889","offhander",,"odamifon"
"656890","offhandest",,"edumofin"
"656891","offheld",,"tegavu"
"656892","offhold",,"tugife"
"656893","offholding",,"idemozan"
"656894","offholds",,"tugifuin"
"656895","offic",,"udono"
"656896","offically",,"udonorun"
"656897","officaries",,"tugusua"
"656898","office",,"idenan"
"656899","officed",,"togoset"
"656900","officeful",,"odanazan"
"656901","officegate",,"tigisoon"
"656902","officegoer",,"tagasuun"
"656903","officeho",,"tagasui"
"656904","officeholder",,"idenezoci"
"656905","officeholders",,"idenezocat"
"656906","officeholding",,"odanazecet"
"656907","officeless",,"tagasuat"
"656908","officelike",,"tugusio"
"656909","officema",,"odanazen"
"656910","officemate",,"tagasuan"
"656911","officemax",,"tugusiu"
"656912","officemaxs",,"tugusiot"
"656913","officer",,"tigisot"
"656914","officerage",,"tugusiota"
"656915","officered",,"odanazena"
"656916","officeress",,"togosee"
"656917","officerhood",,"togosewaa"
"656918","officerial",,"idenezen"
"656919","officering",,"odanaze"
"656920","officerism",,"tegesaon"
"656921","officerless",,"edunuzafa"
"656922","officerlike",,"adinizufat"
"656923","officerly",,"udonozat"
"656924","officers",,"tigisoo"
"656925","officership",,"tagasuwuot"
"656926","offices",,"ideneun"
"656927","officescape",,"tugusibiot"
"656928","officeseeker",,"tugusibao"
"656929","officeseeking",,"tigisobuot"
"656930","officeship",,"adinizan"
"656931","officetel",,"adinizo"
"656932","officewall",,"udonoze"
"656933","officeward",,"odanazon"
"656934","officewear",,"tegesaa"
"656935","officewide",,"tugusiin"
"656936","officeworker",,"odanazecu"
"656937","officey",,"adiniu"
"656938","official",,"tigisaet"
"656939","officialate",,"idenesefet"
"656940","officialdom",,"idenesefi"
"656941","officialdoms",,"idenesefat"
"656942","officialese",,"tegesision"
"656943","officialeses",,"tegesisian"
"656944","officialhood",,"togosusuon"
"656945","officialis",,"tigisaun"
"656946","officialisation",,"tigisasaan"
"656947","officialisations",,"tigisasaun"
"656948","officialise",,"togosusuo"
"656949","officialised",,"odanasafin"
"656950","officialises",,"togosusuet"
"656951","officialising",,"odanasafi"
"656952","officialism",,"tegesisiun"
"656953","officialisms",,"tegesisiu"
"656954","officialist",,"idenesefan"
"656955","officialities",,"odanasafen"
"656956","officiality",,"adinisifun"
"656957","officialization",,"adinisifon"
"656958","officializations",,"adinisifan"
"656959","officialize",,"udonosofot"
"656960","officialized",,"tigisasae"
"656961","officializeed",,"togosusuen"
"656962","officializeing",,"togosusue"
"656963","officializes",,"udonosofo"
"656964","officializing",,"tigisasaet"
"656965","officially",,"udonosin"
"656966","officialness",,"adinisife"
"656967","officials",,"tigisai"
"656968","officialship",,"tagasosoet"
"656969","officialties",,"odanasafot"
"656970","officialty",,"adinisi"
"656971","officiant",,"odanasan"
"656972","officiants",,"odanasun"
"656973","officiaries",,"tugusesoet"
"656974","officiary",,"togosue"
"656975","officiat",,"tuguseu"
"656976","officiate",,"tigisaeta"
"656977","officiated",,"idenesa"
"656978","officiates",,"tigisaia"
"656979","officiating",,"idenesegat"
"656980","officiation",,"udonosogo"
"656981","officiations",,"udonosoget"
"656982","officiator",,"odanasuna"
"656983","officiators",,"odanasagu"
"656984","officii",,"udonoan"
"656985","officina",,"togosuun"
"656986","officinal",,"edunusot"
"656987","officinale",,"adinisia"
"656988","officinales",,"adinisatat"
"656989","officinalis",,"edunuseton"
"656990","officinalisinin",,"edunuseten"
"656991","officinally",,"tegesihiat"
"656992","officinals",,"edunuso"
"656993","officinarum",,"adinisatun"
"656994","officing",,"togosuu"
"656995","officio",,"edunuun"
"656996","officiosus",,"adinisan"
"656997","officiou",,"adinisen"
"656998","officious",,"adinison"
"656999","officiously",,"tagasojeot"
"657000","officiousness",,"tegesijou"
"657001","officiousnesses",,"tagasojei"
"657002","officium",,"edunusu"
"657003","offie",,"idenia"
"657004","offield",,"eduneane"
"657005","offin",,"tegep"
"657006","offing",,"togoan"
"657007","offings",,"togopun"
"657008","offington",,"tegepei"
"657009","offish",,"tuguun"
"657010","offishly",,"adiniret"
"657011","offishness",,"edunuro"
"657012","offishnesses",,"adinirafe"
"657013","offivore",,"udonahan"
"657014","offivorous",,"edunoho"
"657015","offivory",,"odanihon"
"657016","offkey",,"udoso"
"657017","offl",,"toga"
"657018","offlaid",,"idetue"
"657019","offlap",,"aditua"
"657020","offlaps",,"aditeot"
"657021","offlay",,"tagiaa"
"657022","offlaying",,"udotamu"
"657023","offlays",,"taginen"
"657024","offlead",,"odatoot"
"657025","offlet",,"eduton"
"657026","offley",,"tigeu"
"657027","offlicence",,"ideteta"
"657028","offline",,"udotoi"
"657029","offlineable",,"idetefatet"
"657030","offlined",,"tigeraen"
"657031","offlineness",,"tagiropuin"
"657032","offliner",,"tugorein"
"657033","offlines",,"udotofat"
"657034","offlinest",,"tigerai"
"657035","offlining",,"tigerae"
"657036","offlist",,"odataeta"
"657037","offload",,"adituin"
"657038","offloaded",,"tigefio"
"657039","offloader",,"tugofuu"
"657040","offloading",,"tigefiun"
"657041","offloads",,"aditura"
"657042","offlook",,"tagifi"
"657043","offly",,"tugol"
"657044","offn",,"tege"
"657045","offner",,"eduzon"
"657046","offness",,"tagaven"
"657047","offord",,"edupona"
"657048","offpay",,"tigaua"
"657049","offpeak",,"tugevat"
"657050","offprint",,"idefasa"
"657051","offprinted",,"tegiciet"
"657052","offprinting",,"tegiciheu"
"657053","offprints",,"idefasen"
"657054","offpspring",,"edufujet"
"657055","offput",,"udofen"
"657056","offputs",,"udofuon"
"657057","offputting",,"odafobu"
"657058","offputtingly",,"togubadei"
"657059","offramp",,"adijeot"
"657060","offramps",,"adijepo"
"657061","offre",,"tigov"
"657062","offred",,"ideji"
"657063","offrest",,"idejiun"
"657064","offreth",,"tigova"
"657065","offretite",,"tegavua"
"657066","offring",,"idejeot"
"657067","offringa",,"udojofun"
"657068","offroad",,"odajea"
"657069","offroader",,"tegafeot"
"657070","offroading",,"tagufau"
"657071","offs",,"udoct"
"657072","offsaddl",,"togonai"
"657073","offsaddle",,"tegenuin"
"657074","offsaddled",,"educovun"
"657075","offsaddles",,"tegenua"
"657076","offsaddling",,"educovofen"
"657077","offscape",,"tagasaen"
"657078","offscour",,"tagasion"
"657079","offscoured",,"udocohat"
"657080","offscourer",,"adicihet"
"657081","offscouring",,"udocohebo"
"657082","offscourings",,"udocohebet"
"657083","offscours",,"tagasian"
"657084","offscraping",,"tagaseseot"
"657085","offscreen",,"adiciqa"
"657086","offscum",,"educuan"
"657087","offscums",,"educudun"
"657088","offse",,"ideci"
"657089","offseason",,"tigiviet"
"657090","offseasons",,"tigivii"
"657091","offsend",,"adicau"
"657092","offsending",,"tigivaat"
"657093","offsends",,"adicafot"
"657094","offsent",,"adicain"
"657095","offset",,"togoena"
"657096","offsetable",,"tegevua"
"657097","offsets",,"togovon"
"657098","offsettable",,"educebotin"
"657099","offsetted",,"tagaviet"
"657100","offsetter",,"tegevuot"
"657101","offsetti",,"odacobet"
"657102","offsetting",,"tagaviu"
"657103","offshell",,"taganuan"
"657104","offshoot",,"idecaha"
"657105","offshooting",,"tegenujeu"
"657106","offshoots",,"idecahen"
"657107","offshorable",,"educihato"
"657108","offshore",,"educihe"
"657109","offshoreable",,"adicohufat"
"657110","offshored",,"taganian"
"657111","offshoreman",,"togonawio"
"657112","offshoremen",,"taganiwein"
"657113","offshorer",,"tegenuen"
"657114","offshores",,"educihin"
"657115","offshorest",,"taganie"
"657116","offshoring",,"tagania"
"657117","offshorings",,"taganiwuen"
"657118","offshorization",,"tiginewoon"
"657119","offside",,"togoron"
"657120","offsider",,"idecevu"
"657121","offsiders",,"idecevot"
"657122","offsides",,"togoraan"
"657123","offsidest",,"odacavon"
"657124","offsite",,"togori"
"657125","offski",,"idece"
"657126","offskip",,"tugutu"
"657127","offslip",,"udocaan"
"657128","offsmite",,"tagazoi"
"657129","offspeed",,"idecizun"
"657130","offspin",,"ideciin"
"657131","offspinner",,"adicasan"
"657132","offsplit",,"tigihion"
"657133","offsplits",,"tigihian"
"657134","offsplitting",,"tegeheteot"
"657135","offsprin",,"tigihuon"
"657136","offspring",,"tuguhaen"
"657137","offspringing",,"ideciqijot"
"657138","offspringless",,"odacoqojet"
"657139","offsprings",,"tuguhaon"
"657140","offstage",,"tuguwue"
"657141","offstaged",,"udociran"
"657142","offstager",,"adicuren"
"657143","offstages",,"tuguwuin"
"657144","offstagest",,"udocire"
"657145","offstaging",,"udocira"
"657146","offstand",,"tegewein"
"657147","offstanding",,"adicurapun"
"657148","offstands",,"tegewea"
"657149","offstood",,"odacehet"
"657150","offstream",,"odaceqon"
"657151","offsuit",,"togoban"
"657152","offtake",,"toginon"
"657153","offtaken",,"adiqeva"
"657154","offtaker",,"idequvu"
"657155","offtakes",,"toginean"
"657156","offtaking",,"odaqivun"
"657157","offthrew",,"tegonoot"
"657158","offthrow",,"tuganain"
"657159","offthrowing",,"ideqaqumun"
"657160","offthrown",,"odaquqata"
"657161","offthrows",,"tuganaa"
"657162","offtime",,"tageret"
"657163","offtook",,"tegofot"
"657164","offtopic",,"odaqejon"
"657165","offtrack",,"udoqeri"
"657166","offtracker",,"tigucion"
"657167","offtrackest",,"togicoviin"
"657168","offtype",,"eduqai"
"657169","offu",,"idew"
"657170","offuscate",,"toguquan"
"657171","offuscated",,"odawatet"
"657172","offuscates",,"toguquun"
"657173","offuscating",,"odawatagu"
"657174","offuscation",,"idewetegon"
"657175","offutt",,"odawot"
"657176","offutts",,"odaweo"
"657177","offward",,"ideduat"
"657178","offwards",,"ideduqe"
"657179","offwell",,"idedie"
"657180","offwhite",,"edudise"
"657181","offwidth",,"tegarua"
"657182","offwiki",,"edudue"
"657183","offwind",,"udodoon"
"657184","offwing",,"taguri"
"657185","offworld",,"togefiat"
"657186","offworlder",,"odadeqan"
"657187","offy",,"eduka"
"657188","ofgem",,"takoz"
"657189","ofiaich",,"udamoon"
"657190","ofice",,"temev"
"657191","oficina",,"edoruan"
"657192","ofilia",,"oditai"
"657193","oflag",,"idomua"
"657194","oflags",,"idomat"
"657195","oflaherty",,"tisenoen"
"657196","oflc",,"edare"
"657197","oflem",,"idotai"
"657198","oflems",,"idotan"
"657199","oflete",,"tisaun"
"657200","oflot",,"tosiwa"
"657201","ofloxacin",,"udiporata"
"657202","oflynn",,"idokat"
"657203","ofnps",,"teviqa"
"657204","ofoes",,"tizaq"
"657205","ofori",,"adojia"
"657206","ofos",,"tuzui"
"657207","ofoten",,"tazeot"
"657208","ofoto",,"ediqa"
"657209","ofqual",,"odewin"
"657210","ofraeset",,"tehuviun"
"657211","ofrenda",,"adatiun"
"657212","ofries",,"odonin"
"657213","ofris",,"idinea"
"657214","ofrs",,"idicn"
"657215","ofsi",,"tojoa"
"657216","ofsp",,"udafi"
"657217","ofspring",,"idufasa"
"657218","ofstat",,"tojio"
"657219","ofsted",,"tajeu"
"657220","oft",,"odua"
"657221","often",,"ticap"
"657222","oftener",,"idatean"
"657223","oftenest",,"odutaza"
"657224","oftenly",,"udetoen"
"657225","oftenness",,"adotifa"
"657226","oftennesses",,"udetofedun"
"657227","oftennesss",,"adotifen"
"657228","oftens",,"ticae"
"657229","oftentide",,"tecipuin"
"657230","oftentim",,"editubun"
"657231","oftentime",,"adotibo"
"657232","oftentimes",,"adotibet"
"657233","oftenwhiles",,"tucepasien"
"657234","ofter",,"tecic"
"657235","oftersheim",,"udetewe"
"657236","oftest",,"tacoin"
"657237","ofthink",,"udemoan"
"657238","oftime",,"udeno"
"657239","oftimes",,"udeneet"
"657240","oftly",,"tocal"
"657241","oftmentioned",,"udevufavot"
"657242","oftness",,"ticivin"
"657243","ofttime",,"ticurot"
"657244","ofttimes",,"ticuruo"
"657245","oftused",,"tuceqon"
"657246","oftwhiles",,"idadasa"
"657247","ofuda",,"odasi"
"657248","ofudesaki",,"adisawa"
"657249","ofurace",,"odajiu"
"657250","ofuro",,"udoji"
"657251","ofuros",,"udojo"
"657252","ofwat",,"edema"
"657253","ofwh",,"edem"
"657254","ofzd",,"tiku"
"657255","ofzs",,"udocs"
"657256","ogac",,"igore"
"657257","ogacihc",,"tulirin"
"657258","ogaden",,"ugisin"
"657259","ogadenia",,"agusafu"
"657260","ogadens",,"ugisua"
"657261","ogaire",,"tiloo"
"657262","ogalala",,"ogetiot"
"657263","ogalalae",,"egatozi"
"657264","ogalalas",,"ogetizo"
"657265","ogallah",,"toluvu"
"657266","ogallahs",,"toluveot"
"657267","ogallala",,"telivaet"
"657268","ogallalas",,"telivai"
"657269","ogam",,"egave"
"657270","ogamic",,"egavet"
"657271","ogams",,"egavu"
"657272","ogan",,"tela"
"657273","oganessian",,"igoziwa"
"657274","oganessium",,"tolevien"
"657275","oganesson",,"ugizuwan"
"657276","oganessons",,"ugizuwun"
"657277","oganov",,"egazet"
"657278","ogara",,"talin"
"657279","ogard",,"igojo"
"657280","ogarro",,"egajet"
"657281","ogas",,"igoci"
"657282","ogasawara",,"talunaat"
"657283","ogata",,"tulune"
"657284","ogaunt",,"ugiwa"
"657285","ogawa",,"ogedi"
"657286","ogbanje",,"tamopi"
"657287","ogbb",,"igina"
"657288","ogbomosho",,"ogopuhan"
"657289","ogbomoshos",,"ogopuhun"
"657290","ogboni",,"ogopot"
"657291","ogbonis",,"ogopao"
"657292","ogbonna",,"temepo"
"657293","ogbono",,"ugupo"
"657294","ogborn",,"timien"
"657295","ogbu",,"tomia"
"657296","ogburn",,"tameon"
"657297","ogburns",,"tamecan"
"657298","ogcocephalid",,"ugapozetin"
"657299","ogcocephalidae",,"ugapozeta"
"657300","ogcocephalidaes",,"ugapozeten"
"657301","ogcocephalus",,"tunusoceat"
"657302","ogcocephaluss",,"tunusocee"
"657303","ogdan",,"agomi"
"657304","ogday",,"tarol"
"657305","ogden",,"igatee"
"657306","ogdens",,"igaton"
"657307","ogdensburg",,"ugetowat"
"657308","ogdensburgite",,"tiruputio"
"657309","ogdensburgs",,"ugetowike"
"657310","ogdo",,"turu"
"657311","ogdoa",,"taran"
"657312","ogdoad",,"ugepin"
"657313","ogdoads",,"ugepaa"
"657314","ogdoas",,"taraet"
"657315","ogdoastich",,"taraneot"
"657316","ogdohedral",,"tirineun"
"657317","ogdohedry",,"agopozot"
"657318","ogdon",,"egipu"
"657319","ogea",,"ogame"
"657320","ogee",,"agiti"
"657321","ogeechee",,"tusasue"
"657322","ogeed",,"taset"
"657323","ogees",,"agitia"
"657324","ogeid",,"tesat"
"657325","ogeirpe",,"oganuot"
"657326","ogema",,"agive"
"657327","ogemas",,"agivat"
"657328","ogemaw",,"igevon"
"657329","ogen",,"tusii"
"657330","ogeneous",,"tusiveot"
"657331","ogenesis",,"tisovui"
"657332","ogenetic",,"ogazoba"
"657333","ogeography",,"tasamaa"
"657334","ogganition",,"tekipoin"
"657335","ogged",,"tokit"
"657336","oggerino",,"ogetuson"
"657337","oggie",,"ogenoa"
"657338","oggin",,"tekap"
"657339","ogging",,"tokein"
"657340","oggins",,"tekaen"
"657341","oggle",,"tekiv"
"657342","oggled",,"agutun"
"657343","oggles",,"tekia"
"657344","ogglesome",,"takovein"
"657345","oggling",,"agutien"
"657346","oggs",,"igoco"
"657347","ogguls",,"tekoo"
"657348","oggy",,"aguki"
"657349","ogham",,"toluz"
"657350","oghamic",,"toluzu"
"657351","oghamist",,"egemise"
"657352","oghamists",,"egemisin"
"657353","oghams",,"toluun"
"657354","oghi",,"tiloa"
"657355","oghur",,"ogowu"
"657356","oghuric",,"ogowuo"
"657357","oghuz",,"igiwi"
"657358","oghuzs",,"igiwan"
"657359","oghuzz",,"taleon"
"657360","ogicse",,"egoren"
"657361","ogie",,"egott"
"657362","ogier",,"tomic"
"657363","ogikubo",,"timubi"
"657364","ogilvie",,"igutue"
"657365","ogilvy",,"egoton"
"657366","ogilvys",,"egotoan"
"657367","ogin",,"tamua"
"657368","ogino",,"tomef"
"657369","ogirdor",,"tamitat"
"657370","ogitrev",,"tamacan"
"657371","ogival",,"agebe"
"657372","ogive",,"tamov"
"657373","ogived",,"ugabot"
"657374","ogives",,"tamoon"
"657375","oglala",,"egamet"
"657376","oglalas",,"egamoi"
"657377","oglaza",,"ugimot"
"657378","ogle",,"tase"
"657379","ogled",,"ugiti"
"657380","ogler",,"aguto"
"657381","oglers",,"agutuna"
"657382","ogles",,"taseq"
"657383","oglesby",,"ogetain"
"657384","ogleshield",,"ogetaran"
"657385","oglesome",,"tusaqea"
"657386","oglethorpe",,"tisuwiu"
"657387","oglethorpes",,"tisuwijaot"
"657388","ogliastra",,"tisonuun"
"657389","ogliastran",,"agunewon"
"657390","ogliastrian",,"agunewebat"
"657391","ogling",,"uginon"
"657392","oglings",,"uginoan"
"657393","oglio",,"tisof"
"657394","ogma",,"egemi"
"657395","ogmas",,"egemu"
"657396","ogmic",,"agania"
"657397","ogmios",,"ogonaa"
"657398","ogmioss",,"ogoneen"
"657399","ogmore",,"totoat"
"657400","ognark",,"ageme"
"657401","ognat",,"agemua"
"657402","ognathism",,"tuvewui"
"657403","ognathous",,"tovuwoo"
"657404","ognen",,"egotua"
"657405","ognib",,"agenoa"
"657406","ognibene",,"tevaruen"
"657407","ognim",,"tivoz"
"657408","ognio",,"tovef"
"657409","ognjen",,"tevea"
"657410","ognjoljub",,"tuvufii"
"657411","ognjomir",,"tavafaot"
"657412","ognjoslav",,"ugariwun"
"657413","ognl",,"iguti"
"657414","ognoc",,"tovos"
"657415","ogoblin",,"tezuvet"
"657416","ogod",,"tuzuo"
"657417","ogogoro",,"tazofe"
"657418","ogok",,"igasa"
"657419","ogoki",,"igase"
"657420","ogoncho",,"ugezoon"
"657421","ogonek",,"tazui"
"657422","ogoneks",,"tazuvat"
"657423","ogoni",,"tozer"
"657424","ogoniland",,"igazeza"
"657425","ogonium",,"tuziro"
"657426","ogonori",,"ugezii"
"657427","ogoou",,"agopa"
"657428","ogopogo",,"tezofon"
"657429","ogor",,"tazia"
"657430","ogorle",,"ogujin"
"657431","ogorman",,"egijian"
"657432","ogors",,"taziq"
"657433","ogossagou",,"ogucari"
"657434","ogoun",,"tezop"
"657435","ogowan",,"tezuot"
"657436","ogowe",,"egide"
"657437","ogpu",,"tipu"
"657438","ogra",,"tuhee"
"657439","ogrady",,"agaman"
"657440","ograph",,"tehia"
"657441","ographer",,"agamarot"
"657442","ographic",,"tehiheon"
"657443","ographical",,"agamaron"
"657444","ographist",,"agamaret"
"657445","ography",,"tihahon"
"657446","ogre",,"tohie"
"657447","ogreish",,"ogotao"
"657448","ogreisher",,"tohiria"
"657449","ogreishest",,"tehoroat"
"657450","ogreishly",,"tihurue"
"657451","ogreism",,"taherat"
"657452","ogreisms",,"taheree"
"657453","ogreking",,"ugutusat"
"657454","ogreless",,"ugutazet"
"657455","ogrelike",,"igitusu"
"657456","ogrelord",,"ogotiho"
"657457","ogrely",,"ogotu"
"657458","ogren",,"uguto"
"657459","ogreous",,"tihufet"
"657460","ogres",,"tohiqa"
"657461","ogress",,"tohian"
"657462","ogresses",,"tehoqoo"
"657463","ogresss",,"tohiqun"
"657464","ogrish",,"iginun"
"657465","ogrishly",,"tuhiquet"
"657466","ogrism",,"tehao"
"657467","ogrisms",,"tehaqet"
"657468","ogroats",,"agapeu"
"657469","ogron",,"ogopa"
"657470","ogston",,"egoqon"
"657471","ogtiern",,"tucivot"
"657472","ogtt",,"egiqe"
"657473","ogua",,"ogamo"
"657474","oguchi",,"toqeun"
"657475","oguin",,"tuqip"
"657476","oguinn",,"egunia"
"657477","ogulib",,"agitea"
"657478","ogulin",,"ogataa"
"657479","ogulnian",,"teqipoi"
"657480","ogum",,"ugov"
"657481","ogun",,"tuqi"
"657482","ogunbil",,"tiqori"
"657483","ogunquit",,"igezudin"
"657484","ogunquits",,"igezuda"
"657485","oguns",,"tuqiq"
"657486","ogur",,"toqaa"
"657487","ogura",,"tiqen"
"657488","oguz",,"tique"
"657489","ogwen",,"tobip"
"657490","ogyalla",,"igamuata"
"657491","ogyges",,"ugela"
"657492","ogygia",,"egilon"
"657493","ogygian",,"tugera"
"657494","ogygians",,"tugerien"
"657495","ogygias",,"egiluan"
"657496","ogygus",,"ugelo"
"657497","ogyguss",,"ugeluet"
"657498","oh",,"tia"
"657499","ohaba",,"ukinau"
"657500","ohad",,"okesti"
"657501","ohafia",,"akukee"
"657502","ohagan",,"okelin"
"657503","ohaguro",,"akulain"
"657504","ohai",,"tuloe"
"657505","ohajiki",,"ekaruun"
"657506","ohakune",,"okesoot"
"657507","ohala",,"oketita"
"657508","ohalleran",,"tulaveat"
"657509","ohalloran",,"tolivian"
"657510","ohalpin",,"akutaota"
"657511","ohamcmhd",,"talosua"
"657512","ohana",,"ekazou"
"657513","ohangla",,"tolamen"
"657514","ohanian",,"talirot"
"657515","ohara",,"ukijae"
"657516","oharas",,"ukijota"
"657517","ohare",,"okejos"
"657518","oharra",,"teliet"
"657519","ohashi",,"ikocate"
"657520","ohashiatsu",,"tulonuu"
"657521","ohatchee",,"tolesea"
"657522","ohatchees",,"toleseen"
"657523","ohau",,"tilii"
"657524","ohaus",,"tiliqa"
"657525","ohayon",,"ukika"
"657526","ohayoo",,"talue"
"657527","ohba",,"ikimna"
"657528","ohcear",,"okituni"
"657529","ohchinolide",,"tanorajaun"
"657530","ohchr",,"tunec"
"657531","ohcjb",,"tinor"
"657532","ohcm",,"tenia"
"657533","ohcmt",,"ukavii"
"657534","ohcsw",,"tenug"
"657535","ohcuorg",,"ukawiet"
"657536","ohcysp",,"akekata"
"657537","ohdows",,"ekipena"
"657538","ohed",,"akisra"
"657539","ohel",,"ukots"
"657540","ohelbok",,"tosiro"
"657541","ohelo",,"ekutau"
"657542","oheloberry",,"tasefuen"
"657543","ohia",,"tumao"
"657544","ohiah",,"ikumara"
"657545","ohian",,"akemis"
"657546","ohias",,"tumaqe"
"657547","ohiggin",,"ekolou"
"657548","ohiggins",,"ekolosot"
"657549","ohigginss",,"ekoloso"
"657550","ohii",,"timei"
"657551","ohim",,"temie"
"657552","ohing",,"akezea"
"657553","ohio",,"tamue"
"657554","ohioan",,"okipoti"
"657555","ohioans",,"okipioa"
"657556","ohioes",,"tumien"
"657557","ohioese",,"timovun"
"657558","ohiopyle",,"temahoe"
"657559","ohiopyles",,"temahoin"
"657560","ohios",,"tamuq"
"657561","ohiovill",,"ukapasun"
"657562","ohiowa",,"tumiena"
"657563","ohiowas",,"tumigon"
